year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2024,11,30,0,10,0,q1,0,sub,0,4,13,22,23,15,Bishops
2024,11,30,0,9,44,q1,22,mcr,10,4,13,22,23,15,Bishops
2024,11,30,0,9,21,q1,-1,mcr,4,4,13,22,23,15,Bishops
2024,11,30,0,9,18,q1,-1,mcls,1,4,13,22,23,15,Bishops
2024,11,30,0,8,54,q1,13,r,5,4,13,22,23,15,Bishops
2024,11,30,0,8,36,q1,-1,cl,8,4,13,22,23,15,Bishops
2024,11,30,0,8,20,q1,4,ct,10,4,13,22,23,15,Bishops
2024,11,30,0,8,10,q1,-1,mt,16,4,13,22,23,15,Bishops
2024,11,30,0,8,1,q1,23,mct,18,4,13,22,23,15,Bishops
2024,11,30,0,7,58,q1,13,mcls,14,4,13,22,23,15,Bishops
2024,11,30,0,7,56,q1,22,mcls,12,4,13,22,23,15,Bishops
2024,11,30,0,7,38,q1,-1,mct,10,4,13,22,23,15,Bishops
2024,11,30,0,7,30,q1,22,mt,19,4,13,22,23,15,Bishops
2024,11,30,0,7,14,q1,-1,t,10,4,13,22,23,15,Bishops
2024,11,30,0,6,48,q1,4,mct,3,4,13,22,23,15,Bishops
2024,11,30,0,6,41,q1,-1,mcl,18,4,13,22,23,15,Bishops
2024,11,30,0,6,32,q1,23,l,20,4,13,22,23,15,Bishops
2024,11,30,0,6,20,q1,-1,cl,13,4,13,22,23,15,Bishops
2024,11,30,0,6,0,q1,22,mct,8,4,13,22,23,15,Bishops
2024,11,30,0,5,54,q1,23,mcls,10,4,13,22,23,15,Bishops
2024,11,30,0,5,51,q1,15,f,0,4,13,22,23,15,Bishops
2024,11,30,0,5,51,q1,15,mf,0,4,13,22,23,15,Bishops
2024,11,30,0,5,41,q1,-1,mct,15,4,13,22,23,15,Bishops
2024,11,30,0,5,12,q1,4,cr,1,4,13,22,23,15,Bishops
2024,11,30,0,4,51,q1,-1,ct,8,4,13,22,23,15,Bishops
2024,11,30,0,4,37,q1,0,sub,0,4,13,22,23,24.1,Bishops
2024,11,30,0,4,33,q1,23,ct,11,4,13,22,23,24.1,Bishops
2024,11,30,0,4,5,q1,-1,mcr,1,4,13,22,23,24.1,Bishops
2024,11,30,0,4,3,q1,-1,cls,14,4,13,22,23,24.1,Bishops
2024,11,30,0,3,47,q1,22,mcr,12,4,13,22,23,24.1,Bishops
2024,11,30,0,3,27,q1,-1,mcr,7,4,13,22,23,24.1,Bishops
2024,11,30,0,3,24,q1,0,sub,0,4,7,22,21,24.1,Bishops
2024,11,30,0,3,17,q1,-1,ct,8,4,7,22,21,24.1,Bishops
2024,11,30,0,2,52,q1,21,mt,6,4,7,22,21,24.1,Bishops
2024,11,30,0,2,37,q1,24.1,mpcl,2,4,7,22,21,24.1,Bishops
2024,11,30,0,2,35,q1,24.1,cls,14,4,7,22,21,24.1,Bishops
2024,11,30,0,2,16,q1,0,sub,0,8,7,22,21,24.1,Bishops
2024,11,30,0,2,6,q1,-1,mcl,4,8,7,22,21,24.1,Bishops
2024,11,30,0,1,54,q1,21,TO,15,8,7,22,21,24.1,Bishops
2024,11,30,0,1,40,q1,-1,mct,12,8,7,22,21,24.1,Bishops
2024,11,30,0,1,19,q1,21,TO,9,8,7,22,21,24.1,Bishops
2024,11,30,0,1,2,q1,-1,mf,0,8,7,22,21,24.1,Bishops
2024,11,30,0,1,2,q1,-1,f,0,8,7,22,21,24.1,Bishops
2024,11,30,0,0,44,q1,22,mct,7,8,7,22,21,24.1,Bishops
2024,11,30,0,0,35,q1,22,mts,7,8,7,22,21,24.1,Bishops
2024,11,30,0,0,30,q1,-1,mf,0,8,7,22,21,24.1,Bishops
2024,11,30,0,0,30,q1,-1,mf,0,8,7,22,21,24.1,Bishops
2024,11,30,0,0,30,q1,0,sub,0,4,7,22,21,24.1,Bishops
2024,11,30,0,0,26,q1,24.1,TO,20,4,7,22,21,24.1,Bishops
2024,11,30,0,0,26,q1,0,sub,0,12,7,22,21,24.1,Bishops
2024,11,30,0,0,16,q1,-1,f,0,12,7,22,21,24.1,Bishops
2024,11,30,0,0,16,q1,-1,f,0,12,7,22,21,24.1,Bishops
2024,11,30,0,0,16,q1,0,sub,0,12,7,22,23,24.1,Bishops
2024,11,30,0,0,2,q1,12,mct,2,12,7,22,23,24.1,Bishops
2024,11,30,0,0,1,q1,23,mct,1,12,7,22,23,24.1,Bishops
2024,11,30,0,10,0,q2,0,sub,0,4,7,22,23,24.1,Bishops
2024,11,30,0,9,41,q2,-1,mcr,12,4,7,22,23,24.1,Bishops
2024,11,30,0,9,20,q2,7,mcl,7,4,7,22,23,24.1,Bishops
2024,11,30,0,9,13,q2,7,mt,1,4,7,22,23,24.1,Bishops
2024,11,30,0,8,48,q2,-1,mpt,1,4,7,22,23,24.1,Bishops
2024,11,30,0,8,33,q2,24.1,mr,12,4,7,22,23,24.1,Bishops
2024,11,30,0,8,13,q2,-1,mct,6,4,7,22,23,24.1,Bishops
2024,11,30,0,7,58,q2,-1,mcpl,2,4,7,22,23,24.1,Bishops
2024,11,30,0,7,47,q2,22,mct,15,4,7,22,23,24.1,Bishops
2024,11,30,0,7,26,q2,0,sub,0,4,13,22,23,15,Bishops
2024,11,30,0,7,23,q2,-1,mt,11,4,13,22,23,15,Bishops
2024,11,30,0,7,19,q2,0,sub,0,4,13,22,23,14,Bishops
2024,11,30,0,7,13,q2,-1,cl,7,4,13,22,23,14,Bishops
2024,11,30,0,6,56,q2,13,mct,11,4,13,22,23,14,Bishops
2024,11,30,0,6,48,q2,-1,mct,19,4,13,22,23,14,Bishops
2024,11,30,0,6,32,q2,-1,mct,3,4,13,22,23,14,Bishops
2024,11,30,0,6,17,q2,-1,TO,4,4,13,22,23,14,Bishops
2024,11,30,0,5,59,q2,4,ct,7,4,13,22,23,14,Bishops
2024,11,30,0,5,40,q2,-1,cl,9,4,13,22,23,14,Bishops
2024,11,30,0,5,27,q2,22,cl,15,4,13,22,23,14,Bishops
2024,11,30,0,5,27,q2,22,f,0,4,13,22,23,14,Bishops
2024,11,30,0,5,10,q2,-1,f,0,4,13,22,23,14,Bishops
2024,11,30,0,5,10,q2,-1,f,0,4,13,22,23,14,Bishops
2024,11,30,0,4,56,q2,23,TO,10,4,13,22,23,14,Bishops
2024,11,30,0,4,56,q2,0,sub,0,4,13,22,3,14,Bishops
2024,11,30,0,4,42,q2,-1,pcl,11,4,13,22,3,14,Bishops
2024,11,30,0,4,23,q2,22,cr,10,4,13,22,3,14,Bishops
2024,11,30,0,4,9,q2,0,sub,0,4,13,22,3,24.1,Bishops
2024,11,30,0,4,8,q2,-1,mf,0,4,13,22,3,24.1,Bishops
2024,11,30,0,4,8,q2,-1,f,0,4,13,22,3,24.1,Bishops
2024,11,30,0,3,57,q2,4,TO,15,4,13,22,3,24.1,Bishops
2024,11,30,0,3,54,q2,-1,l,22,4,13,22,3,24.1,Bishops
2024,11,30,0,3,49,q2,0,sub,0,4,7,22,3,24.1,Bishops
2024,11,30,0,3,29,q2,22,cr,14,4,7,22,3,24.1,Bishops
2024,11,30,0,3,2,q2,-1,pcl,1,4,7,22,3,24.1,Bishops
2024,11,30,0,2,38,q2,24.1,f,0,4,7,22,3,24.1,Bishops
2024,11,30,0,2,38,q2,24.1,f,0,4,7,22,3,24.1,Bishops
2024,11,30,0,2,16,q2,-1,mcr,3,4,7,22,3,24.1,Bishops
2024,11,30,0,1,54,q2,22,mcl,5,4,7,22,3,24.1,Bishops
2024,11,30,0,1,31,q2,-1,mt,2,4,7,22,3,24.1,Bishops
2024,11,30,0,1,24,q2,-1,TOs,11,4,7,22,3,24.1,Bishops
2024,11,30,0,1,11,q2,22,TO,13,4,7,22,3,24.1,Bishops
2024,11,30,0,0,59,q2,-1,cr,13,4,7,22,3,24.1,Bishops
2024,11,30,0,0,38,q2,24.1,mcr,7,4,7,22,3,24.1,Bishops
2024,11,30,0,0,13,q2,-1,ml,1,4,7,22,3,24.1,Bishops
2024,11,30,0,0,6,q2,3,mt,6,4,7,22,3,24.1,Bishops
2024,11,30,0,10,0,q3,0,sub,0,4,13,22,23,15,Bishops
2024,11,30,0,9,51,q3,22,TO,15,4,13,22,23,15,Bishops
2024,11,30,0,9,30,q3,-1,l,3,4,13,22,23,15,Bishops
2024,11,30,0,9,12,q3,23,ct,11,4,13,22,23,15,Bishops
2024,11,30,0,8,54,q3,-1,cl,13,4,13,22,23,15,Bishops
2024,11,30,0,8,37,q3,23,t,10,4,13,22,23,15,Bishops
2024,11,30,0,8,26,q3,-1,TO,18,4,13,22,23,15,Bishops
2024,11,30,0,8,22,q3,23,mcl,20,4,13,22,23,15,Bishops
2024,11,30,0,8,0,q3,-1,TO,7,4,13,22,23,15,Bishops
2024,11,30,0,7,54,q3,22,TO,9,4,13,22,23,15,Bishops
2024,11,30,0,7,39,q3,-1,pcl,10,4,13,22,23,15,Bishops
2024,11,30,0,7,14,q3,22,mct,3,4,13,22,23,15,Bishops
2024,11,30,0,7,0,q3,-1,mct,15,4,13,22,23,15,Bishops
2024,11,30,0,6,56,q3,-1,mts,14,4,13,22,23,15,Bishops
2024,11,30,0,6,47,q3,13,cr,19,4,13,22,23,15,Bishops
2024,11,30,0,6,28,q3,0,sub,0,7,13,22,23,15,Bishops
2024,11,30,0,6,24,q3,-1,mcr,10,7,13,22,23,15,Bishops
2024,11,30,0,6,10,q3,13,mcl,12,7,13,22,23,15,Bishops
2024,11,30,0,5,50,q3,-1,r,8,7,13,22,23,15,Bishops
2024,11,30,0,5,27,q3,23,ct,6,7,13,22,23,15,Bishops
2024,11,30,0,5,10,q3,-1,ct,13,7,13,22,23,15,Bishops
2024,11,30,0,4,49,q3,23,TO,8,7,13,22,23,15,Bishops
2024,11,30,0,4,49,q3,0,sub,0,7,4,22,23,15,Bishops
2024,11,30,0,4,39,q3,-1,mcl,13,7,4,22,23,15,Bishops
2024,11,30,0,4,19,q3,15,cr,8,7,4,22,23,15,Bishops
2024,11,30,0,3,56,q3,-1,ct,4,7,4,22,23,15,Bishops
2024,11,30,0,3,34,q3,7,t,7,7,4,22,23,15,Bishops
2024,11,30,0,3,13,q3,-1,TO,13,7,4,22,23,15,Bishops
2024,11,30,0,3,8,q3,22,l,20,7,4,22,23,15,Bishops
2024,11,30,0,2,54,q3,-1,TO,14,7,4,22,23,15,Bishops
2024,11,30,0,2,49,q3,23,cl,21,7,4,22,23,15,Bishops
2024,11,30,0,2,49,q3,0,sub,0,7,4,22,21,24.1,Bishops
2024,11,30,0,2,31,q3,-1,cl,7,7,4,22,21,24.1,Bishops
2024,11,30,0,2,31,q3,-1,mf,0,7,4,22,21,24.1,Bishops
