year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2025,1,18,0,10,0,q1,0,sub,0,4,12,22,23,15,McGill
2025,1,18,0,9,43,q1,23,mcr,8,4,12,22,23,15,McGill
2025,1,18,0,9,17,q1,-1,mcr,3,4,12,22,23,15,McGill
2025,1,18,0,9,5,q1,15,cpl,16,4,12,22,23,15,McGill
2025,1,18,0,8,50,q1,-1,cl,14,4,12,22,23,15,McGill
2025,1,18,0,8,36,q1,22,TO,15,4,12,22,23,15,McGill
2025,1,18,0,8,19,q1,-1,cpl,7,4,12,22,23,15,McGill
2025,1,18,0,7,52,q1,23,mcl,3,4,12,22,23,15,McGill
2025,1,18,0,7,41,q1,23,mcts,7,4,12,22,23,15,McGill
2025,1,18,0,7,25,q1,-1,mcr,11,4,12,22,23,15,McGill
2025,1,18,0,7,19,q1,4,mcl,20,4,12,22,23,15,McGill
2025,1,18,0,7,12,q1,-1,TO,20,4,12,22,23,15,McGill
2025,1,18,0,6,55,q1,20,ct,9,4,12,22,23,15,McGill
2025,1,18,0,6,44,q1,-1,mct,17,4,12,22,23,15,McGill
2025,1,18,0,6,36,q1,22,TO,20,4,12,22,23,15,McGill
2025,1,18,0,6,13,q1,-22,mcpr,2,4,12,22,23,15,McGill
2025,1,18,0,6,0,q1,-1,mcrs,4,4,12,22,23,15,McGill
2025,1,18,0,5,34,q1,15,cpl,5,4,12,22,23,15,McGill
2025,1,18,0,5,7,q1,-1,mcr,2,4,12,22,23,15,McGill
2025,1,18,0,4,57,q1,15,TO,18,4,12,22,23,15,McGill
2025,1,18,0,4,57,q1,0,sub,0,4,7,22,23,20,McGill
2025,1,18,0,4,41,q1,-1,mpcl,8,4,7,22,23,20,McGill
2025,1,18,0,4,29,q1,22,cl,15,4,7,22,23,20,McGill
2025,1,18,0,4,13,q1,-1,mpcr,12,4,7,22,23,20,McGill
2025,1,18,0,4,4,q1,20,mcl,19,4,7,22,23,20,McGill
2025,1,18,0,4,1,q1,23,mcts,13,4,7,22,23,20,McGill
2025,1,18,0,3,39,q1,-1,mcpl,6,4,7,22,23,20,McGill
2025,1,18,0,3,30,q1,4,r,19,4,7,22,23,20,McGill
2025,1,18,0,3,30,q1,0,sub,0,3,7,22,23,20,McGill
2025,1,18,0,3,18,q1,-1,mcl,12,3,7,22,23,20,McGill
2025,1,18,0,3,5,q1,20,mcl,14,3,7,22,23,20,McGill
2025,1,18,0,3,2,q1,20,f,0,3,7,22,23,20,McGill
2025,1,18,0,3,2,q1,20,f,0,3,7,22,23,20,McGill
2025,1,18,0,2,49,q1,-1,TO,12,3,7,22,23,20,McGill
2025,1,18,0,2,40,q1,3,mct,16,3,7,22,23,20,McGill
2025,1,18,0,2,31,q1,22,mts,11,3,7,22,23,20,McGill
2025,1,18,0,2,25,q1,0,sub,0,3,7,8,21,20,McGill
2025,1,18,0,2,4,q1,-1,mcr,3,3,7,8,21,20,McGill
2025,1,18,0,1,53,q1,8,mt,16,3,7,8,21,20,McGill
2025,1,18,0,1,51,q1,20,mcls,14,3,7,8,21,20,McGill
2025,1,18,0,1,48,q1,7,cls,12,3,7,8,21,20,McGill
2025,1,18,0,1,32,q1,-1,mr,12,3,7,8,21,20,McGill
2025,1,18,0,1,12,q1,20,f,0,3,7,8,21,20,McGill
2025,1,18,0,1,12,q1,20,f,0,3,7,8,21,20,McGill
2025,1,18,0,1,2,q1,-1,TO,14,3,7,8,21,20,McGill
2025,1,18,0,0,48,q1,8,t,13,3,7,8,21,20,McGill
2025,1,18,0,0,31,q1,-1,l,14,3,7,8,21,20,McGill
2025,1,18,0,0,5,q1,7,mct,1,3,7,8,21,20,McGill
2025,1,18,0,0,3,q1,0,sub,0,3,7,8,12,20,McGill
2025,1,18,0,0,1,q1,-1,mt,1,3,7,8,12,20,McGill
2025,1,18,0,10,0,q2,0,sub,0,4,7,3,22,20,McGill
2025,1,18,0,9,50,q2,-1,mcl,15,4,7,3,22,20,McGill
2025,1,18,0,9,31,q2,20,cl,7,4,7,3,22,20,McGill
2025,1,18,0,9,31,q2,20,f,0,4,7,3,22,20,McGill
2025,1,18,0,9,25,q2,-1,TO,20,4,7,3,22,20,McGill
2025,1,18,0,9,18,q2,22,mct,19,4,7,3,22,20,McGill
2025,1,18,0,9,14,q2,3,mcls,13,4,7,3,22,20,McGill
2025,1,18,0,9,5,q2,-1,f,0,4,7,3,22,20,McGill
2025,1,18,0,9,5,q2,-1,mf,0,4,7,3,22,20,McGill
2025,1,18,0,8,58,q2,4,mct,18,4,7,3,22,20,McGill
