year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2025,2,6,0,10,0,q1,0,sub,0,4,12,22,23,15,Bishops
2025,2,6,0,9,42,q1,-1,cr,12,4,12,22,23,15,Bishops
2025,2,6,0,9,24,q1,4,pt,10,4,12,22,23,15,Bishops
2025,2,6,0,9,2,q1,-1,pcl,11,4,12,22,23,15,Bishops
2025,2,6,0,9,2,q1,-1,f,0,4,12,22,23,15,Bishops
2025,2,6,0,8,41,q1,-1,TO,17,4,12,22,23,15,Bishops
2025,2,6,0,8,31,q1,22,mcr,14,4,12,22,23,15,Bishops
2025,2,6,0,8,25,q1,15,mprs,12,4,12,22,23,15,Bishops
2025,2,6,0,8,10,q1,-1,mcpl,14,4,12,22,23,15,Bishops
2025,2,6,0,8,5,q1,-1,mcls,11,4,12,22,23,15,Bishops
2025,2,6,0,7,51,q1,15,mcpl,13,4,12,22,23,15,Bishops
2025,2,6,0,7,43,q1,-1,mt,18,4,12,22,23,15,Bishops
2025,2,6,0,7,28,q1,4,mcr,10,4,12,22,23,15,Bishops
2025,2,6,0,7,4,q1,-1,mcpt,5,4,12,22,23,15,Bishops
2025,2,6,0,6,50,q1,0,sub,0,7,12,22,23,15,Bishops
2025,2,6,0,6,38,q1,7,TO,2,7,12,22,23,15,Bishops
2025,2,6,0,6,29,q1,-1,mr,16,7,12,22,23,15,Bishops
2025,2,6,0,6,15,q1,22,f,0,7,12,22,23,15,Bishops
2025,2,6,0,6,15,q1,22,f,0,7,12,22,23,15,Bishops
2025,2,6,0,6,15,q1,0,sub,0,7,8,22,23,20,Bishops
2025,2,6,0,6,6,q1,-1,mcl,17,7,8,22,23,20,Bishops
2025,2,6,0,5,56,q1,22,mpt,19,7,8,22,23,20,Bishops
2025,2,6,0,5,50,q1,7,mf,0,7,8,22,23,20,Bishops
2025,2,6,0,5,50,q1,7,f,0,7,8,22,23,20,Bishops
2025,2,6,0,5,40,q1,-1,cl,14,7,8,22,23,20,Bishops
2025,2,6,0,5,28,q1,23,f,0,7,8,22,23,20,Bishops
2025,2,6,0,5,28,q1,23,mf,0,7,8,22,23,20,Bishops
2025,2,6,0,5,17,q1,-1,mct,14,7,8,22,23,20,Bishops
2025,2,6,0,5,13,q1,0,sub,0,7,8,22,23,24,Bishops
2025,2,6,0,5,9,q1,-1,mf,0,7,8,22,23,24,Bishops
2025,2,6,0,5,9,q1,-1,f,0,7,8,22,23,24,Bishops
2025,2,6,0,4,52,q1,7,f,0,7,8,22,23,24,Bishops
2025,2,6,0,4,52,q1,7,f,0,7,8,22,23,24,Bishops
2025,2,6,0,4,39,q1,-1,mcpt,12,7,8,22,23,24,Bishops
2025,2,6,0,4,22,q1,23,f,0,7,8,22,23,24,Bishops
2025,2,6,0,4,22,q1,23,f,0,7,8,22,23,24,Bishops
2025,2,6,0,4,22,q1,0,sub,0,7,8,22,3,24,Bishops
2025,2,6,0,4,10,q1,-1,pcl,12,7,8,22,3,24,Bishops
2025,2,6,0,3,52,q1,24,pcl,9,7,8,22,3,24,Bishops
2025,2,6,0,3,34,q1,-1,TOp,11,7,8,22,3,24,Bishops
2025,2,6,0,3,31,q1,7,cl,22,7,8,22,3,24,Bishops
2025,2,6,0,3,11,q1,-1,pt,8,7,8,22,3,24,Bishops
2025,2,6,0,2,49,q1,22,mct,9,7,8,22,3,24,Bishops
2025,2,6,0,2,40,q1,-1,TO,17,7,8,22,3,24,Bishops
2025,2,6,0,2,40,q1,0,sub,0,7,8,13,3,15,Bishops
2025,2,6,0,2,29,q1,8,mcr,12,7,8,13,3,15,Bishops
2025,2,6,0,2,20,q1,-1,ct,19,7,8,13,3,15,Bishops
2025,2,6,0,2,2,q1,8,mpct,11,7,8,13,3,15,Bishops
2025,2,6,0,1,54,q1,8,mct,14,7,8,13,3,15,Bishops
2025,2,6,0,1,45,q1,7,crs,8,7,8,13,3,15,Bishops
