year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2025,2,8,0,10,0,q1,0,sub,0,4,12,22,23,15,Bishops
2025,2,8,0,9,36,q1,4,mr,2,4,12,22,23,15,Bishops
2025,2,8,0,9,11,q1,-1,TOp,4,4,12,22,23,15,Bishops
2025,2,8,0,8,54,q1,15,mcl,7,4,12,22,23,15,Bishops
2025,2,8,0,8,43,q1,-1,f,16,4,12,22,23,15,Bishops
2025,2,8,0,8,43,q1,-1,mf,16,4,12,22,23,15,Bishops
2025,2,8,0,8,33,q1,15,pt,15,4,12,22,23,15,Bishops
2025,2,8,0,8,14,q1,-1,TO,9,4,12,22,23,15,Bishops
2025,2,8,0,8,10,q1,22,l,21,4,12,22,23,15,Bishops
2025,2,8,0,7,56,q1,-1,pcl,13,4,12,22,23,15,Bishops
2025,2,8,0,7,44,q1,4,mt,16,4,12,22,23,15,Bishops
2025,2,8,0,7,35,q1,-1,mcl,18,4,12,22,23,15,Bishops
2025,2,8,0,7,29,q1,12,mct,20,4,12,22,23,15,Bishops
2025,2,8,0,7,19,q1,-1,f,17,4,12,22,23,15,Bishops
2025,2,8,0,7,19,q1,-1,f,17,4,12,22,23,15,Bishops
2025,2,8,0,7,1,q1,23,mcl,6,4,12,22,23,15,Bishops
2025,2,8,0,6,49,q1,-1,ct,14,4,12,22,23,15,Bishops
2025,2,8,0,6,30,q1,15,mclp,10,4,12,22,23,15,Bishops
2025,2,8,0,6,9,q1,-1,pcr,3,4,12,22,23,15,Bishops
2025,2,8,0,5,54,q1,4,mcl,13,4,12,22,23,15,Bishops
2025,2,8,0,5,47,q1,-1,cl,16,4,12,22,23,15,Bishops
2025,2,8,0,5,35,q1,22,mcl,15,4,12,22,23,15,Bishops
2025,2,8,0,5,26,q1,-1,cl,16,4,12,22,23,15,Bishops
2025,2,8,0,5,22,q1,0,sub,0,4,7,8,3,24,Bishops
2025,2,8,0,5,8,q1,7,TO,12,4,7,8,3,24,Bishops
2025,2,8,0,4,59,q1,-1,mcl,14,4,7,8,3,24,Bishops
2025,2,8,0,4,56,q1,-1,mcrs,14,4,7,8,3,24,Bishops
2025,2,8,0,4,42,q1,24,TOp,14,4,7,8,3,24,Bishops
2025,2,8,0,4,21,q1,-1,pcl,4,4,7,8,3,24,Bishops
2025,2,8,0,3,59,q1,7,cr,5,4,7,8,3,24,Bishops
2025,2,8,0,3,46,q1,-1,ct,16,4,7,8,3,24,Bishops
2025,2,8,0,3,28,q1,7,ct,11,4,7,8,3,24,Bishops
2025,2,8,0,3,10,q1,-1,pcl,12,4,7,8,3,24,Bishops
2025,2,8,0,3,10,q1,-1,mf,12,4,7,8,3,24,Bishops
2025,2,8,0,3,10,q1,0,sub,0,4,7,8,3,20,Bishops
2025,2,8,0,3,1,q1,4,cl,15,4,7,8,3,20,Bishops
2025,2,8,0,3,1,q1,4,f,15,4,7,8,3,20,Bishops
2025,2,8,0,2,37,q1,-1,pt,1,4,7,8,3,20,Bishops
2025,2,8,0,2,20,q1,4,r,11,4,7,8,3,20,Bishops
2025,2,8,0,2,9,q1,-1,f,17,4,7,8,3,20,Bishops
2025,2,8,0,2,9,q1,-1,f,17,4,7,8,3,20,Bishops
2025,2,8,0,2,9,q1,0,sub,0,4,7,8,3,15,Bishops
2025,2,8,0,1,52,q1,7,ml,7,4,7,8,3,15,Bishops
2025,2,8,0,1,42,q1,4,mpts,7,4,7,8,3,15,Bishops
2025,2,8,0,1,38,q1,-1,mf,23,4,7,8,3,15,Bishops
