year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2025,1,4,0,10,0,q1,0,sub,0,4,12,22,23,15,Ottawa
2025,1,4,0,9,40,q1,-1,mf,0,4,12,22,23,15,Ottawa
2025,1,4,0,9,40,q1,-1,f,0,4,12,22,23,15,Ottawa
2025,1,4,0,9,30,q1,23,mct,14,4,12,22,23,15,Ottawa
2025,1,4,0,9,24,q1,-1,mt,20,4,12,22,23,15,Ottawa
2025,1,4,0,9,6,q1,22,TOp,7,4,12,22,23,15,Ottawa
2025,1,4,0,8,46,q1,-1,clp,5,4,12,22,23,15,Ottawa
2025,1,4,0,8,30,q1,22,mctp,8,4,12,22,23,15,Ottawa
2025,1,4,0,8,25,q1,-1,TO,20,4,12,22,23,15,Ottawa
2025,1,4,0,8,15,q1,4,pt,17,4,12,22,23,15,Ottawa
2025,1,4,0,8,0,q1,-1,mcrp,17,4,12,22,23,15,Ottawa
2025,1,4,0,7,45,q1,23,pcl,14,4,12,22,23,15,Ottawa
2025,1,4,0,7,35,q1,-1,mct,19,4,12,22,23,15,Ottawa
2025,1,4,0,7,20,q1,23,pmt,10,4,12,22,23,15,Ottawa
2025,1,4,0,6,58,q1,-1,mpct,4,4,12,22,23,15,Ottawa
2025,1,4,0,6,40,q1,12,cpt,7,4,12,22,23,15,Ottawa
2025,1,4,0,6,19,q1,-1,mcpr,14,4,12,22,23,15,Ottawa
2025,1,4,0,6,5,q1,15,TOp,15,4,12,22,23,15,Ottawa
2025,1,4,0,5,46,q1,-1,cl,11,4,12,22,23,15,Ottawa
2025,1,4,0,5,34,q1,22,cpl,14,4,12,22,23,15,Ottawa
2025,1,4,0,5,20,q1,-1,mt,12,4,12,22,23,15,Ottawa
2025,1,4,0,5,8,q1,22,mcl,18,4,12,22,23,15,Ottawa
2025,1,4,0,4,59,q1,-1,t,22,4,12,22,23,15,Ottawa
2025,1,4,0,4,40,q1,12,TO,16,4,12,22,23,15,Ottawa
2025,1,4,0,4,34,q1,-1,mcl,21,4,12,22,23,15,Ottawa
2025,1,4,0,4,20,q1,15,TO,16,4,12,22,23,15,Ottawa
2025,1,4,0,4,20,q1,0,sub,0,4,7,8,23,14,Ottawa
2025,1,4,0,4,0,q1,-1,mpcl,4,4,7,8,23,14,Ottawa
2025,1,4,0,3,56,q1,23,TO,20,4,7,8,23,14,Ottawa
2025,1,4,0,3,43,q1,-1,TO,11,4,7,8,23,14,Ottawa
2025,1,4,0,3,39,q1,4,l,21,4,7,8,23,14,Ottawa
2025,1,4,0,3,24,q1,-1,mpcl,9,4,7,8,23,14,Ottawa
2025,1,4,0,3,2,q1,4,pmcl,2,4,7,8,23,14,Ottawa
2025,1,4,0,2,59,q1,0,sub,0,4,7,8,21,14,Ottawa
2025,1,4,0,2,54,q1,4,smct,6,4,7,8,21,14,Ottawa
2025,1,4,0,2,48,q1,-1,t,20,4,7,8,21,14,Ottawa
2025,1,4,0,2,20,q1,14,pmcl,5,4,7,8,21,14,Ottawa
2025,1,4,0,2,5,q1,-1,f,0,4,7,8,21,14,Ottawa
2025,1,4,0,2,5,q1,-1,mf,0,4,7,8,21,14,Ottawa
2025,1,4,0,2,5,q1,0,sub,0,4,22,8,21,14,Ottawa
2025,1,4,0,2,3,q1,-1,mcls,22,4,22,8,21,14,Ottawa
2025,1,4,0,2,2,q1,-1,cls,20,4,22,8,21,14,Ottawa
2025,1,4,0,1,52,q1,22,mcr,12,4,22,8,21,14,Ottawa
2025,1,4,0,1,30,q1,-1,pcr,12,4,22,8,21,14,Ottawa
2025,1,4,0,1,30,q1,-1,mf,0,4,22,8,21,14,Ottawa
2025,1,4,0,1,30,q1,0,sub,0,4,22,8,21,20,Ottawa
2025,1,4,0,1,15,q1,4,TOp,16,4,22,8,21,20,Ottawa
2025,1,4,0,0,59,q1,-1,mctp,11,4,22,8,21,20,Ottawa
2025,1,4,0,0,55,q1,20,mpcl,20,4,22,8,21,20,Ottawa
2025,1,4,0,0,53,q1,20,pcls,18,4,22,8,21,20,Ottawa
2025,1,4,0,0,40,q1,-1,mcr,14,4,22,8,21,20,Ottawa
2025,1,4,0,0,20,q1,20,mpcl,7,4,22,8,21,20,Ottawa
2025,1,4,0,10,0,q2,0,sub,0,8,10,22,21,20,Ottawa
2025,1,4,0,9,47,q2,-1,mcr,11,8,10,22,21,20,Ottawa
2025,1,4,0,9,30,q2,22,mpt,10,8,10,22,21,20,Ottawa
2025,1,4,0,9,20,q2,-1,mcpt,16,8,10,22,21,20,Ottawa
2025,1,4,0,9,15,q2,22,mcl,18,8,10,22,21,20,Ottawa
2025,1,4,0,9,10,q2,-1,TO,22,8,10,22,21,20,Ottawa
2025,1,4,0,8,45,q2,20,clp,4,8,10,22,21,20,Ottawa
2025,1,4,0,8,20,q2,-1,mctp,3,8,10,22,21,20,Ottawa
2025,1,4,0,8,12,q2,8,TO,20,8,10,22,21,20,Ottawa
2025,1,4,0,7,55,q2,-1,pl,5,8,10,22,21,20,Ottawa
2025,1,4,0,7,30,q2,22,TO,6,8,10,22,21,20,Ottawa
