year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2024,11,9,0,10,0,q1,0,sub,0,4,13,22,23,15,McGill
2024,11,9,0,9,44,q1,-1,mcl,9,4,13,22,23,15,McGill
2024,11,9,0,9,37,q1,22,f,0,4,13,22,23,15,McGill
2024,11,9,0,9,37,q1,22,f,0,4,13,22,23,15,McGill
2024,11,9,0,9,19,q1,-1,TO,6,4,13,22,23,15,McGill
2024,11,9,0,9,10,q1,13,TO,16,4,13,22,23,15,McGill
2024,11,9,0,8,49,q1,-1,TO,3,4,13,22,23,15,McGill
2024,11,9,0,8,45,q1,22,mcl,20,4,13,22,23,15,McGill
2024,11,9,0,8,32,q1,-1,mcl,14,4,13,22,23,15,McGill
2024,11,9,0,8,9,q1,22,mct,3,4,13,22,23,15,McGill
2024,11,9,0,7,50,q1,-1,f,0,4,13,22,23,15,McGill
2024,11,9,0,7,50,q1,-1,f,0,4,13,22,23,15,McGill
2024,11,9,0,7,27,q1,15,mcl,2,4,13,22,23,15,McGill
2024,11,9,0,7,5,q1,-1,t,4,4,13,22,23,15,McGill
2024,11,9,0,6,49,q1,13,mct,12,4,13,22,23,15,McGill
2024,11,9,0,6,38,q1,-1,f,0,4,13,22,23,15,McGill
2024,11,9,0,6,38,q1,-1,f,0,4,13,22,23,15,McGill
2024,11,9,0,6,38,q1,0,sub,0,4,12,22,23,15,McGill
2024,11,9,0,6,25,q1,4,t,12,4,12,22,23,15,McGill
2024,11,9,0,6,9,q1,-1,mcr,9,4,12,22,23,15,McGill
2024,11,9,0,5,47,q1,22,mt,10,4,12,22,23,15,McGill
2024,11,9,0,5,27,q1,-1,t,7,4,12,22,23,15,McGill
2024,11,9,0,5,11,q1,4,mt,13,4,12,22,23,15,McGill
2024,11,9,0,4,58,q1,-1,TO,15,4,12,22,23,15,McGill
2024,11,9,0,4,58,q1,0,sub,0,4,12,22,23,24.1,McGill
2024,11,9,0,4,48,q1,22,mcl,13,4,12,22,23,24.1,McGill
2024,11,9,0,4,33,q1,-1,mt,16,4,12,22,23,24.1,McGill
2024,11,9,0,4,23,q1,22,t,17,4,12,22,23,24.1,McGill
2024,11,9,0,4,7,q1,-1,TO,12,4,12,22,23,24.1,McGill
