year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2025,2,22,0,10,0,q1,0,sub,0,4,7,12,3,20,Laval
2025,2,22,0,9,50,q1,4,TO,14,4,7,12,3,20,Laval
2025,2,22,0,9,41,q1,-1,TO,17,4,7,12,3,20,Laval
2025,2,22,0,9,38,q1,4,ml,22,4,7,12,3,20,Laval
2025,2,22,0,9,35,q1,3,TOs,14,4,7,12,3,20,Laval
2025,2,22,0,9,25,q1,-1,TO,14,4,7,12,3,20,Laval
2025,2,22,0,9,21,q1,4,cl,22,4,7,12,3,20,Laval
2025,2,22,0,9,1,q1,-1,mpcl,8,4,7,12,3,20,Laval
2025,2,22,0,8,51,q1,20,pcl,16,4,7,12,3,20,Laval
2025,2,22,0,8,28,q1,-1,mct,5,4,7,12,3,20,Laval
2025,2,22,0,8,25,q1,-1,rs,2,4,7,12,3,20,Laval
2025,2,22,0,8,2,q1,3,mrcp,5,4,7,12,3,20,Laval
2025,2,22,0,7,58,q1,20,f,0,4,7,12,3,20,Laval
2025,2,22,0,7,58,q1,20,mf,0,4,7,12,3,20,Laval
2025,2,22,0,7,32,q1,-1,mcpl,5,4,7,12,3,20,Laval
2025,2,22,0,7,13,q1,7,f,0,4,7,12,3,20,Laval
2025,2,22,0,7,13,q1,7,f,0,4,7,12,3,20,Laval
2025,2,22,0,6,59,q1,-1,mpcr,10,4,7,12,3,20,Laval
2025,2,22,0,6,52,q1,3,mpt,19,4,7,12,3,20,Laval
2025,2,22,0,6,36,q1,7,mptcs,3,4,7,12,3,20,Laval
2025,2,22,0,6,29,q1,7,mlcs,11,4,7,12,3,20,Laval
2025,2,22,0,6,20,q1,-1,pcr,18,4,7,12,3,20,Laval
2025,2,22,0,6,1,q1,20,pcl,10,4,7,12,3,20,Laval
2025,2,22,0,5,46,q1,-1,cl,12,4,7,12,3,20,Laval
2025,2,22,0,5,19,q1,7,mcl,3,4,7,12,3,20,Laval
2025,2,22,0,4,57,q1,-1,mf,0,4,7,12,3,20,Laval
2025,2,22,0,4,57,q1,-1,f,0,4,7,12,3,20,Laval
2025,2,22,0,4,57,q1,0,sub,0,4,8,12,3,24,Laval
2025,2,22,0,4,37,q1,24,pcl,4,4,8,12,3,24,Laval
2025,2,22,0,4,15,q1,-1,mpct,10,4,8,12,3,24,Laval
2025,2,22,0,4,4,q1,24,pcl,17,4,8,12,3,24,Laval
2025,2,22,0,3,42,q1,-1,ct,5,4,8,12,3,24,Laval
2025,2,22,0,3,21,q1,3,cl,8,4,8,12,3,24,Laval
2025,2,22,0,3,21,q1,3,mf,0,4,8,12,3,24,Laval
2025,2,22,0,3,21,q1,0,sub,0,4,8,23,3,24,Laval
2025,2,22,0,3,2,q1,-1,cr,9,4,8,23,3,24,Laval
2025,2,22,0,2,40,q1,23,TO,13,4,8,23,3,24,Laval
2025,2,22,0,2,18,q1,-1,mcpl,5,4,8,23,3,24,Laval
2025,2,22,0,2,4,q1,-1,TOs,4,4,8,23,3,24,Laval
2025,2,22,0,1,51,q1,8,TOp,12,4,8,23,3,24,Laval
2025,2,22,0,1,51,q1,0,sub,0,5,7,8,23,24,Laval
2025,2,22,0,1,41,q1,-1,mct,14,5,7,8,23,24,Laval
2025,2,22,0,1,27,q1,24,TOp,14,5,7,8,23,24,Laval
2025,2,22,0,1,21,q1,-1,f,0,5,7,8,23,24,Laval
2025,2,22,0,1,21,q1,-1,f,0,5,7,8,23,24,Laval
2025,2,22,0,1,8,q1,8,mt,11,5,7,8,23,24,Laval
2025,2,22,0,0,54,q1,-1,mcr,14,5,7,8,23,24,Laval
2025,2,22,0,0,46,q1,8,mt,19,5,7,8,23,24,Laval
2025,2,22,0,0,26,q1,-1,TO,8,5,7,8,23,24,Laval
2025,2,22,0,0,1,q1,7,mct,1,5,7,8,23,24,Laval
2025,2,22,0,10,0,q2,0,sub,0,5,7,8,23,14,Laval
2025,2,22,0,9,54,q2,-1,mt,19,5,7,8,23,14,Laval
2025,2,22,0,9,40,q2,23,cpr,14,5,7,8,23,14,Laval
2025,2,22,0,9,25,q2,-1,t,13,5,7,8,23,14,Laval
2025,2,22,0,9,14,q2,7,mcl,19,5,7,8,23,14,Laval
2025,2,22,0,9,7,q2,-1,f,0,5,7,8,23,14,Laval
2025,2,22,0,9,7,q2,-1,f,0,5,7,8,23,14,Laval
2025,2,22,0,9,7,q2,0,sub,0,5,7,12,23,14,Laval
2025,2,22,0,8,55,q2,14,TO,12,5,7,12,23,14,Laval
2025,2,22,0,8,51,q2,-1,ml,20,5,7,12,23,14,Laval
2025,2,22,0,8,42,q2,-1,mcls,9,5,7,12,23,14,Laval
2025,2,22,0,8,33,q2,5,mcl,19,5,7,12,23,14,Laval
2025,2,22,0,8,23,q2,-1,TO,15,5,7,12,23,14,Laval
2025,2,22,0,8,1,q2,14,TOp,3,5,7,12,23,14,Laval
2025,2,22,0,7,50,q2,-1,ct,13,5,7,12,23,14,Laval
2025,2,22,0,7,33,q2,7,cl,12,5,7,12,23,14,Laval
2025,2,22,0,7,19,q2,-1,TO,14,5,7,12,23,14,Laval
2025,2,22,0,7,16,q2,7,cl,22,5,7,12,23,14,Laval
2025,2,22,0,7,15,q2,0,sub,0,4,7,12,23,20,Laval
2025,2,22,0,6,55,q2,-1,mpcr,4,4,7,12,23,20,Laval
2025,2,22,0,6,31,q2,23,mcl,3,4,7,12,23,20,Laval
2025,2,22,0,6,28,q2,4,TOs,1,4,7,12,23,20,Laval
2025,2,22,0,6,9,q2,-1,pcr,6,4,7,12,23,20,Laval
2025,2,22,0,5,49,q2,20,mpcl,7,4,7,12,23,20,Laval
2025,2,22,0,5,34,q2,-1,pcr,13,4,7,12,23,20,Laval
2025,2,22,0,5,10,q2,20,mpcr,5,4,7,12,23,20,Laval
2025,2,22,0,5,1,q2,-1,mt,18,4,7,12,23,20,Laval
2025,2,22,0,4,48,q2,7,f,0,4,7,12,23,20,Laval
2025,2,22,0,4,48,q2,7,f,0,4,7,12,23,20,Laval
2025,2,22,0,4,48,q2,0,sub,0,4,3,12,23,20,Laval
2025,2,22,0,4,32,q2,-1,mpcr,9,4,3,12,23,20,Laval
2025,2,22,0,4,15,q2,4,f,0,4,3,12,23,20,Laval
2025,2,22,0,4,15,q2,4,f,0,4,3,12,23,20,Laval
2025,2,22,0,3,54,q2,-1,f,0,4,3,12,23,20,Laval
2025,2,22,0,3,54,q2,-1,f,0,4,3,12,23,20,Laval
2025,2,22,0,3,25,q2,4,mcr,5,4,3,12,23,20,Laval
2025,2,22,0,3,8,q2,0,sub,0,4,3,9,23,20,Laval
2025,2,22,0,2,59,q2,-1,TO,5,4,3,9,23,20,Laval
2025,2,22,0,2,57,q2,4,mct,13,4,3,9,23,20,Laval
2025,2,22,0,2,42,q2,-1,mpt,13,4,3,9,23,20,Laval
2025,2,22,0,2,24,q2,3,TOp,10,4,3,9,23,20,Laval
2025,2,22,0,2,7,q2,-1,TO,9,4,3,9,23,20,Laval
2025,2,22,0,2,3,q2,3,l,21,4,3,9,23,20,Laval
2025,2,22,0,1,47,q2,-1,ct,10,4,3,9,23,20,Laval
2025,2,22,0,1,24,q2,20,cpr,5,4,3,9,23,20,Laval
2025,2,22,0,1,3,q2,-1,mtp,11,4,3,9,23,20,Laval
2025,2,22,0,0,47,q2,23,mtc,11,4,3,9,23,20,Laval
2025,2,22,0,0,37,q2,-1,plc,17,4,3,9,23,20,Laval
2025,2,22,0,0,11,q2,3,mplc,2,4,3,9,23,20,Laval
2025,2,22,0,0,4,q2,-1,mct,4,4,3,9,23,20,Laval
2025,2,22,0,10,0,q3,0,sub,0,4,7,12,3,20,Laval
2025,2,22,0,9,43,q3,3,mcr,8,4,7,12,3,20,Laval
2025,2,22,0,9,25,q3,-1,cpl,9,4,7,12,3,20,Laval
2025,2,22,0,9,8,q3,20,mcpr,10,4,7,12,3,20,Laval
2025,2,22,0,8,54,q3,-1,pl,13,4,7,12,3,20,Laval
2025,2,22,0,8,28,q3,7,cl,9,4,7,12,3,20,Laval
2025,2,22,0,8,10,q3,-1,mcpt,10,4,7,12,3,20,Laval
2025,2,22,0,7,58,q3,20,TOp,15,4,7,12,3,20,Laval
2025,2,22,0,7,45,q3,-1,TOp,11,4,7,12,3,20,Laval
2025,2,22,0,7,29,q3,12,mcpt,12,4,7,12,3,20,Laval
2025,2,22,0,7,22,q3,3,TOs,5,4,7,12,3,20,Laval
2025,2,22,0,7,14,q3,-1,TOp,16,4,7,12,3,20,Laval
2025,2,22,0,7,11,q3,4,l,22,4,7,12,3,20,Laval
2025,2,22,0,6,55,q3,-1,mf,0,4,7,12,3,20,Laval
2025,2,22,0,6,55,q3,-1,f,0,4,7,12,3,20,Laval
2025,2,22,0,6,35,q3,20,mf,0,4,7,12,3,20,Laval
2025,2,22,0,6,35,q3,20,f,0,4,7,12,3,20,Laval
2025,2,22,0,6,35,q3,0,sub,0,4,7,23,3,24,Laval
2025,2,22,0,6,20,q3,-1,TO,9,4,7,23,3,24,Laval
2025,2,22,0,6,7,q3,3,mcl,8,4,7,23,3,24,Laval
2025,2,22,0,5,54,q3,-1,mcl,19,4,7,23,3,24,Laval
2025,2,22,0,5,51,q3,-1,f,0,4,7,23,3,24,Laval
2025,2,22,0,5,51,q3,-1,f,0,4,7,23,3,24,Laval
2025,2,22,0,5,45,q3,23,TO,18,4,7,23,3,24,Laval
2025,2,22,0,5,37,q3,-1,pcl,18,4,7,23,3,24,Laval
2025,2,22,0,5,25,q3,24,TO,19,4,7,23,3,24,Laval
2025,2,22,0,5,11,q3,-1,t,11,4,7,23,3,24,Laval
2025,2,22,0,4,39,q3,0,sub,0,4,13,23,3,24,Laval
