year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2024,11,16,0,10,0,q1,0,sub,0,4,13,22,23,15,UQAM
2024,11,16,0,9,47,q1,-1,TO,11,4,13,22,23,15,UQAM
2024,11,16,0,9,39,q1,4,TO,16,4,13,22,23,15,UQAM
2024,11,16,0,9,37,q1,-1,TO,22,4,13,22,23,15,UQAM
2024,11,16,0,9,33,q1,22,mcl,20,4,13,22,23,15,UQAM
2024,11,16,0,9,3,q1,-1,mct,5,4,13,22,23,15,UQAM
2024,11,16,0,8,51,q1,22,mcr,14,4,13,22,23,15,UQAM
2024,11,16,0,8,33,q1,-1,mcpl,9,4,13,22,23,15,UQAM
2024,11,16,0,8,19,q1,23,ct,14,4,13,22,23,15,UQAM
2024,11,16,0,7,49,q1,-1,mct,2,4,13,22,23,15,UQAM
2024,11,16,0,7,37,q1,23,mcr,14,4,13,22,23,15,UQAM
2024,11,16,0,7,11,q1,-1,mct,2,4,13,22,23,15,UQAM
2024,11,16,0,7,9,q1,4,TO,20,4,13,22,23,15,UQAM
2024,11,16,0,6,59,q1,-1,l,17,4,13,22,23,15,UQAM
2024,11,16,0,6,46,q1,13,mcl,17,4,13,22,23,15,UQAM
2024,11,16,0,6,39,q1,-1,TO,17,4,13,22,23,15,UQAM
2024,11,16,0,6,22,q1,22,TO,14,4,13,22,23,15,UQAM
2024,11,16,0,6,19,q1,-1,l,21,4,13,22,23,15,UQAM
2024,11,16,0,6,6,q1,13,TO,17,4,13,22,23,15,UQAM
2024,11,16,0,5,57,q1,-1,mcr,15,4,13,22,23,15,UQAM
2024,11,16,0,5,44,q1,22,t,11,4,13,22,23,15,UQAM
2024,11,16,0,5,18,q1,-1,cl,3,4,13,22,23,15,UQAM
2024,11,16,0,5,2,q1,23,TO,10,4,13,22,23,15,UQAM
2024,11,16,0,4,57,q1,-1,mcl,19,4,13,22,23,15,UQAM
2024,11,16,0,4,56,q1,0,sub,0,4,5,22,21,24.1,UQAM
2024,11,16,0,4,42,q1,5,ct,10,4,5,22,21,24.1,UQAM
2024,11,16,0,4,8,q1,-1,mct,1,4,5,22,21,24.1,UQAM
2024,11,16,0,4,2,q1,-1,mts,6,4,5,22,21,24.1,UQAM
2024,11,16,0,3,48,q1,24.1,cpl,16,4,5,22,21,24.1,UQAM
2024,11,16,0,3,28,q1,-1,mct,8,4,5,22,21,24.1,UQAM
2024,11,16,0,3,22,q1,22,l,20,4,5,22,21,24.1,UQAM
2024,11,16,0,3,0,q1,-1,mcpr,3,4,5,22,21,24.1,UQAM
2024,11,16,0,2,58,q1,-1,mcl,14,4,5,22,21,24.1,UQAM
2024,11,16,0,2,50,q1,-1,f,0,4,5,22,21,24.1,UQAM
2024,11,16,0,2,50,q1,-1,f,0,4,5,22,21,24.1,UQAM
2024,11,16,0,2,37,q1,5,cr,9,4,5,22,21,24.1,UQAM
2024,11,16,0,2,21,q1,-1,mcl,10,4,5,22,21,24.1,UQAM
2024,11,16,0,2,6,q1,-1,ls,4,4,5,22,21,24.1,UQAM
2024,11,16,0,1,52,q1,0,sub,0,7,5,22,21,24.1,UQAM
2024,11,16,0,1,49,q1,24.1,cl,12,7,5,22,21,24.1,UQAM
2024,11,16,0,1,30,q1,-1,mct,8,7,5,22,21,24.1,UQAM
2024,11,16,0,1,25,q1,-1,mts,12,7,5,22,21,24.1,UQAM
2024,11,16,0,1,14,q1,-1,TO,12,7,5,22,21,24.1,UQAM
2024,11,16,0,1,7,q1,5,t,18,7,5,22,21,24.1,UQAM
2024,11,16,0,0,49,q1,-1,mf,0,7,5,22,21,24.1,UQAM
2024,11,16,0,0,49,q1,-1,f,0,7,5,22,21,24.1,UQAM
2024,11,16,0,0,49,q1,0,sub,0,7,5,22,21,14,UQAM
2024,11,16,0,0,30,q1,14,mt,5,7,5,22,21,14,UQAM
2024,11,16,0,0,20,q1,7,mcrs,8,7,5,22,21,14,UQAM
2024,11,16,0,0,14,q1,21,f,0,7,5,22,21,14,UQAM
2024,11,16,0,0,14,q1,21,mf,0,7,5,22,21,14,UQAM
2024,11,16,0,0,2,q1,-1,TO,2,7,5,22,21,14,UQAM
2024,11,16,0,10,0,q2,0,sub,0,7,5,8,21,14,UQAM
2024,11,16,0,9,52,q2,8,mt,16,7,5,8,21,14,UQAM
2024,11,16,0,9,50,q2,21,mcls,16,7,5,8,21,14,UQAM
2024,11,16,0,9,32,q2,-1,TO,9,7,5,8,21,14,UQAM
2024,11,16,0,9,23,q2,5,TO,18,7,5,8,21,14,UQAM
2024,11,16,0,9,13,q2,-1,cl,6,7,5,8,21,14,UQAM
2024,11,16,0,8,52,q2,21,TO,7,7,5,8,21,14,UQAM
2024,11,16,0,8,25,q2,0,sub,0,4,5,8,21,14,UQAM
2024,11,16,0,8,18,q2,-1,mct,1,4,5,8,21,14,UQAM
2024,11,16,0,8,7,q2,-1,mcrs,6,4,5,8,21,14,UQAM
2024,11,16,0,7,54,q2,4,mcl,15,4,5,8,21,14,UQAM
2024,11,16,0,7,49,q2,-1,cl,19,4,5,8,21,14,UQAM
2024,11,16,0,7,49,q2,-1,f,0,4,5,8,21,14,UQAM
2024,11,16,0,7,49,q2,0,sub,0,4,22,8,21,15,UQAM
2024,11,16,0,7,39,q2,21,TO,14,4,22,8,21,15,UQAM
2024,11,16,0,7,29,q2,-1,mt,15,4,22,8,21,15,UQAM
2024,11,16,0,7,25,q2,-1,crs,13,4,22,8,21,15,UQAM
2024,11,16,0,7,24,q2,0,sub,0,4,13,22,23,15,UQAM
2024,11,16,0,7,21,q2,22,TO,20,4,13,22,23,15,UQAM
2024,11,16,0,7,20,q2,-1,f,0,4,13,22,23,15,UQAM
2024,11,16,0,7,20,q2,-1,f,0,4,13,22,23,15,UQAM
2024,11,16,0,7,3,q2,23,TO,13,4,13,22,23,15,UQAM
2024,11,16,0,7,2,q2,-1,TO,21,4,13,22,23,15,UQAM
2024,11,16,0,6,55,q2,22,TO,15,4,13,22,23,15,UQAM
2024,11,16,0,6,50,q2,-1,l,20,4,13,22,23,15,UQAM
2024,11,16,0,6,32,q2,15,mcpl,6,4,13,22,23,15,UQAM
2024,11,16,0,6,30,q2,0,sub,0,4,13,21,23,15,UQAM
2024,11,16,0,6,13,q2,-1,TO,7,4,13,21,23,15,UQAM
2024,11,16,0,5,52,q2,4,TO,4,4,13,21,23,15,UQAM
2024,11,16,0,5,44,q2,-1,TO,17,4,13,21,23,15,UQAM
2024,11,16,0,5,31,q2,4,mr,13,4,13,21,23,15,UQAM
2024,11,16,0,5,28,q2,4,mr,13,4,13,21,23,15,UQAM
2024,11,16,0,5,20,q2,4,mr,10,4,13,21,23,15,UQAM
2024,11,16,0,4,55,q2,-1,cl,3,4,13,21,23,15,UQAM
2024,11,16,0,4,41,q2,24.1,TO,15,4,13,21,23,15,UQAM
2024,11,16,0,4,34,q2,-1,cl,18,4,13,21,23,15,UQAM
2024,11,16,0,4,14,q2,13,TO,12,4,13,21,23,15,UQAM
2024,11,16,0,4,14,q2,0,sub,0,4,5,21,23,15,UQAM
2024,11,16,0,3,49,q2,-1,f,0,4,5,21,23,15,UQAM
2024,11,16,0,3,49,q2,-1,mf,0,4,5,21,23,15,UQAM
2024,11,16,0,3,38,q2,5,cr,9,4,5,21,23,15,UQAM
2024,11,16,0,3,11,q2,-1,mct,1,4,5,21,23,15,UQAM
2024,11,16,0,3,0,q2,23,t,15,4,5,21,23,15,UQAM
2024,11,16,0,2,43,q2,-1,TO,10,4,5,21,23,15,UQAM
2024,11,16,0,2,39,q2,5,cr,13,4,5,21,23,15,UQAM
2024,11,16,0,2,16,q2,-1,f,0,4,5,21,23,15,UQAM
2024,11,16,0,2,16,q2,-1,f,0,4,5,21,23,15,UQAM
2024,11,16,0,2,1,q2,21,mcl,8,4,5,21,23,15,UQAM
2024,11,16,0,1,51,q2,4,mcrs,10,4,5,21,23,15,UQAM
2024,11,16,0,1,31,q2,-1,cl,13,4,5,21,23,15,UQAM
2024,11,16,0,1,31,q2,-1,f,0,4,5,21,23,15,UQAM
2024,11,16,0,1,31,q2,0,sub,0,4,5,12,23,15,UQAM
2024,11,16,0,1,23,q2,15,TO,15,4,5,12,23,15,UQAM
2024,11,16,0,1,8,q2,-1,mcr,12,4,5,12,23,15,UQAM
2024,11,16,0,1,6,q2,-1,cls,8,4,5,12,23,15,UQAM
2024,11,16,0,1,6,q2,-1,f,0,4,5,12,23,15,UQAM
2024,11,16,0,0,57,q2,15,cl,17,4,5,12,23,15,UQAM
2024,11,16,0,0,37,q2,-1,TO,8,4,5,12,23,15,UQAM
2024,11,16,0,0,30,q2,5,t,17,4,5,12,23,15,UQAM
2024,11,16,0,0,12,q2,-1,f,0,4,5,12,23,15,UQAM
2024,11,16,0,0,12,q2,-1,mf,0,4,5,12,23,15,UQAM
2024,11,16,0,0,1,q2,4,cl,1,4,5,12,23,15,UQAM
2024,11,16,0,10,0,q3,0,sub,0,4,13,22,23,15,UQAM
2024,11,16,0,9,43,q3,4,TO,7,4,13,22,23,15,UQAM
2024,11,16,0,9,40,q3,-1,mcl,20,4,13,22,23,15,UQAM
2024,11,16,0,9,34,q3,22,TO,19,4,13,22,23,15,UQAM
2024,11,16,0,9,30,q3,-1,cl,22,4,13,22,23,15,UQAM
2024,11,16,0,9,20,q3,4,ct,20,4,13,22,23,15,UQAM
2024,11,16,0,8,59,q3,-1,cr,8,4,13,22,23,15,UQAM
2024,11,16,0,8,34,q3,22,mct,3,4,13,22,23,15,UQAM
2024,11,16,0,8,17,q3,15,cpl,4,4,13,22,23,15,UQAM
2024,11,16,0,8,4,q3,-1,cl,11,4,13,22,23,15,UQAM
2024,11,16,0,7,50,q3,13,mt,14,4,13,22,23,15,UQAM
2024,11,16,0,7,49,q3,15,cls,11,4,13,22,23,15,UQAM
2024,11,16,0,7,25,q3,-1,TO,3,4,13,22,23,15,UQAM
2024,11,16,0,7,14,q3,24.1,mt,11,4,13,22,23,15,UQAM
2024,11,16,0,7,6,q3,-1,mt,16,4,13,22,23,15,UQAM
2024,11,16,0,6,58,q3,22,mt,18,4,13,22,23,15,UQAM
2024,11,16,0,6,53,q3,23,mcls,16,4,13,22,23,15,UQAM
2024,11,16,0,6,36,q3,-1,mct,10,4,13,22,23,15,UQAM
2024,11,16,0,6,28,q3,13,t,19,4,13,22,23,15,UQAM
2024,11,16,0,6,10,q3,-1,mcr,8,4,13,22,23,15,UQAM
2024,11,16,0,5,54,q3,22,f,0,4,13,22,23,15,UQAM
2024,11,16,0,5,54,q3,22,mf,0,4,13,22,23,15,UQAM
2024,11,16,0,5,54,q3,0,sub,0,4,13,22,21,24.1,UQAM
2024,11,16,0,5,52,q3,24.1,mcls,14,4,13,22,21,24.1,UQAM
2024,11,16,0,5,48,q3,21,mcl,12,4,13,22,21,24.1,UQAM
2024,11,16,0,5,42,q3,-1,mcl,19,4,13,22,21,24.1,UQAM
2024,11,16,0,5,30,q3,-1,f,0,4,13,22,21,24.1,UQAM
2024,11,16,0,5,30,q3,-1,f,0,4,13,22,21,24.1,UQAM
2024,11,16,0,5,13,q3,13,mct,8,4,13,22,21,24.1,UQAM
2024,11,16,0,4,51,q3,-1,TO,5,4,13,22,21,24.1,UQAM
2024,11,16,0,4,37,q3,22,mcr,13,4,13,22,21,24.1,UQAM
2024,11,16,0,4,26,q3,-1,mt,15,4,13,22,21,24.1,UQAM
2024,11,16,0,4,22,q3,-1,cls,11,4,13,22,21,24.1,UQAM
2024,11,16,0,4,5,q3,22,mr,13,4,13,22,21,24.1,UQAM
2024,11,16,0,4,5,q3,0,sub,0,4,13,5,21,24.1,UQAM
2024,11,16,0,3,55,q3,0,sub,0,4,13,5,21,15,UQAM
2024,11,16,0,3,48,q3,-1,TO,7,4,13,5,21,15,UQAM
2024,11,16,0,3,36,q3,13,f,0,4,13,5,21,15,UQAM
2024,11,16,0,3,36,q3,13,mf,0,4,13,5,21,15,UQAM
2024,11,16,0,3,22,q3,15,pcl,3,4,13,5,21,15,UQAM
2024,11,16,0,2,56,q3,-1,cr,3,4,13,5,21,15,UQAM
2024,11,16,0,2,32,q3,15,TO,10,4,13,5,21,15,UQAM
2024,11,16,0,2,31,q3,-1,mf,0,4,13,5,21,15,UQAM
2024,11,16,0,2,31,q3,-1,f,0,4,13,5,21,15,UQAM
2024,11,16,0,2,31,q3,0,sub,0,4,13,5,21,14,UQAM
2024,11,16,0,2,20,q3,21,mcl,12,4,13,5,21,14,UQAM
2024,11,16,0,2,14,q3,13,mf,0,4,13,5,21,14,UQAM
2024,11,16,0,2,14,q3,13,f,0,4,13,5,21,14,UQAM
2024,11,16,0,2,14,q3,0,sub,0,4,7,5,21,14,UQAM
2024,11,16,0,2,8,q3,-1,mcr,18,4,7,5,21,14,UQAM
2024,11,16,0,2,3,q3,-1,mcls,13,4,7,5,21,14,UQAM
2024,11,16,0,1,49,q3,7,f,0,4,7,5,21,14,UQAM
2024,11,16,0,1,49,q3,7,f,0,4,7,5,21,14,UQAM
2024,11,16,0,1,24,q3,-1,TO,1,4,7,5,21,14,UQAM
2024,11,16,0,1,1,q3,4,mct,2,4,7,5,21,14,UQAM
2024,11,16,0,0,44,q3,-1,mcr,10,4,7,5,21,14,UQAM
2024,11,16,0,0,43,q3,14,f,0,4,7,5,21,14,UQAM
2024,11,16,0,0,43,q3,14,f,0,4,7,5,21,14,UQAM
2024,11,16,0,0,28,q3,-1,mcr,12,4,7,5,21,14,UQAM
2024,11,16,0,0,27,q3,-1,f,0,4,7,5,21,14,UQAM
2024,11,16,0,0,27,q3,-1,mf,0,4,7,5,21,14,UQAM
2024,11,16,0,0,27,q3,0,sub,0,4,7,5,22,14,UQAM
2024,11,16,0,0,18,q3,7,TO,15,4,7,5,22,14,UQAM
2024,11,16,0,0,6,q3,-1,TO,6,4,7,5,22,14,UQAM
2024,11,16,0,0,3,q3,4,TO,3,4,7,5,22,14,UQAM
2024,11,16,0,0,2,q3,-1,TO,2,4,7,5,22,14,UQAM
2024,11,16,0,10,0,q4,0,sub,0,4,7,5,22,14,UQAM
2024,11,16,0,9,48,q4,14,cl,12,4,7,5,22,14,UQAM
2024,11,16,0,9,41,q4,-1,TO,15,4,7,5,22,14,UQAM
2024,11,16,0,9,31,q4,7,mcl,20,4,7,5,22,14,UQAM
2024,11,16,0,9,18,q4,-1,TO,16,4,7,5,22,14,UQAM
2024,11,16,0,9,18,q4,0,sub,0,4,13,5,22,14,UQAM
2024,11,16,0,8,59,q4,14,TO,11,4,13,5,22,14,UQAM
2024,11,16,0,8,55,q4,-1,ml,19,4,13,5,22,14,UQAM
2024,11,16,0,8,51,q4,-1,cls,16,4,13,5,22,14,UQAM
2024,11,16,0,8,37,q4,22,mct,13,4,13,5,22,14,UQAM
2024,11,16,0,8,21,q4,-1,mcl,12,4,13,5,22,14,UQAM
2024,11,16,0,8,10,q4,22,cr,15,4,13,5,22,14,UQAM
2024,11,16,0,8,10,q4,22,f,0,4,13,5,22,14,UQAM
2024,11,16,0,7,47,q4,-1,mcr,1,4,13,5,22,14,UQAM
2024,11,16,0,7,34,q4,5,TO,13,4,13,5,22,14,UQAM
2024,11,16,0,7,21,q4,-1,TO,11,4,13,5,22,14,UQAM
2024,11,16,0,7,10,q4,22,cr,13,4,13,5,22,14,UQAM
2024,11,16,0,6,52,q4,-1,mcr,11,4,13,5,22,14,UQAM
2024,11,16,0,6,45,q4,5,cl,20,4,13,5,22,14,UQAM
2024,11,16,0,6,16,q4,-1,r,5,4,13,5,22,14,UQAM
2024,11,16,0,6,8,q4,22,mct,13,4,13,5,22,14,UQAM
2024,11,16,0,5,56,q4,13,mts,11,4,13,5,22,14,UQAM
2024,11,16,0,5,38,q4,-1,cr,3,4,13,5,22,14,UQAM
2024,11,16,0,5,12,q4,5,cr,3,4,13,5,22,14,UQAM
2024,11,16,0,4,58,q4,-1,ct,10,4,13,5,22,14,UQAM
2024,11,16,0,4,45,q4,14,mf,0,4,13,5,22,14,UQAM
2024,11,16,0,4,45,q4,14,f,0,4,13,5,22,14,UQAM
2024,11,16,0,4,45,q4,0,sub,0,4,13,21,22,14,UQAM
2024,11,16,0,4,37,q4,-1,mt,16,4,13,21,22,14,UQAM
2024,11,16,0,4,34,q4,-1,mcls,5,4,13,21,22,14,UQAM
2024,11,16,0,4,20,q4,21,TO,15,4,13,21,22,14,UQAM
2024,11,16,0,4,13,q4,-1,t,17,4,13,21,22,14,UQAM
2024,11,16,0,3,51,q4,14,TO,8,4,13,21,22,14,UQAM
2024,11,16,0,3,20,q4,-1,mcr,4,4,13,21,22,14,UQAM
2024,11,16,0,2,58,q4,13,ct,5,4,13,21,22,14,UQAM
2024,11,16,0,2,40,q4,-1,ct,14,4,13,21,22,14,UQAM
2024,11,16,0,2,13,q4,14,cl,1,4,13,21,22,14,UQAM
2024,11,16,0,1,45,q4,-1,TO,2,4,13,21,22,14,UQAM
