year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2025,1,30,0,10,0,q1,0,sub,0,4,12,22,23,15,UQAM
2025,1,30,0,9,52,q1,-1,cr,14,4,12,22,23,15,UQAM
2025,1,30,0,9,21,q1,22,mpt,7,4,12,22,23,15,UQAM
2025,1,30,0,9,14,q1,-1,TO,18,4,12,22,23,15,UQAM
2025,1,30,0,9,9,q1,23,TOp,20,4,12,22,23,15,UQAM
2025,1,30,0,9,0,q1,-1,mcr,15,4,12,22,23,15,UQAM
2025,1,30,0,8,55,q1,-1,cls,13,4,12,22,23,15,UQAM
2025,1,30,0,8,38,q1,4,mt,8,4,12,22,23,15,UQAM
2025,1,30,0,8,12,q1,-1,l,5,4,12,22,23,15,UQAM
2025,1,30,0,7,57,q1,22,mt,13,4,12,22,23,15,UQAM
2025,1,30,0,7,50,q1,-1,mcr,19,4,12,22,23,15,UQAM
2025,1,30,0,7,41,q1,4,t,19,4,12,22,23,15,UQAM
2025,1,30,0,7,17,q1,-1,mcpr,6,4,12,22,23,15,UQAM
2025,1,30,0,7,5,q1,22,mcl,19,4,12,22,23,15,UQAM
2025,1,30,0,6,58,q1,22,ct,4,4,12,22,23,15,UQAM
2025,1,30,0,6,35,q1,-1,pcl,9,4,12,22,23,15,UQAM
2025,1,30,0,6,17,q1,22,mcl,14,4,12,22,23,15,UQAM
2025,1,30,0,6,13,q1,-1,mcl,19,4,12,22,23,15,UQAM
2025,1,30,0,6,10,q1,-1,scl,14,4,12,22,23,15,UQAM
2025,1,30,0,5,57,q1,15,pcl,13,4,12,22,23,15,UQAM
2025,1,30,0,5,49,q1,-1,mcl,18,4,12,22,23,15,UQAM
2025,1,30,0,5,38,q1,15,mpr,15,4,12,22,23,15,UQAM
2025,1,30,0,5,24,q1,-1,mct,13,4,12,22,23,15,UQAM
2025,1,30,0,5,11,q1,23,mf,0,4,12,22,23,15,UQAM
2025,1,30,0,5,11,q1,23,f,0,4,12,22,23,15,UQAM
2025,1,30,0,5,11,q1,0,sub,0,4,12,13,23,20,UQAM
2025,1,30,0,5,1,q1,-1,TO,14,4,12,13,23,20,UQAM
2025,1,30,0,4,53,q1,4,pmt,17,4,12,13,23,20,UQAM
2025,1,30,0,4,37,q1,-1,pmt,10,4,12,13,23,20,UQAM
2025,1,30,0,4,33,q1,0,sub,0,7,12,13,23,20,UQAM
2025,1,30,0,4,26,q1,20,TO,17,7,12,13,23,20,UQAM
2025,1,30,0,4,18,q1,-1,mcpr,16,7,12,13,23,20,UQAM
2025,1,30,0,4,8,q1,23,mcpt,15,7,12,13,23,20,UQAM
2025,1,30,0,4,3,q1,12,mf,0,7,12,13,23,20,UQAM
2025,1,30,0,4,3,q1,12,f,0,7,12,13,23,20,UQAM
2025,1,30,0,4,3,q1,0,sub,0,7,12,13,3,20,UQAM
2025,1,30,0,3,48,q1,-1,cl,9,7,12,13,3,20,UQAM
2025,1,30,0,3,48,q1,-1,mf,0,7,12,13,3,20,UQAM
2025,1,30,0,3,33,q1,20,TO,9,7,12,13,3,20,UQAM
2025,1,30,0,3,15,q1,-1,pcl,10,7,12,13,3,20,UQAM
2025,1,30,0,2,59,q1,20,TOp,10,7,12,13,3,20,UQAM
2025,1,30,0,2,52,q1,-1,mpcl,17,7,12,13,3,20,UQAM
2025,1,30,0,2,33,q1,20,mpcr,12,7,12,13,3,20,UQAM
2025,1,30,0,2,30,q1,-1,TO,23,7,12,13,3,20,UQAM
2025,1,30,0,2,28,q1,3,l,23,7,12,13,3,20,UQAM
2025,1,30,0,2,14,q1,-1,mt,14,7,12,13,3,20,UQAM
2025,1,30,0,2,10,q1,0,sub,0,7,8,4,3,15,UQAM
2025,1,30,0,2,3,q1,-1,mcr,8,7,8,4,3,15,UQAM
2025,1,30,0,1,46,q1,8,mr,9,7,8,4,3,15,UQAM
2025,1,30,0,1,33,q1,-1,mpr,11,7,8,4,3,15,UQAM
2025,1,30,0,1,27,q1,7,mcl,21,7,8,4,3,15,UQAM
2025,1,30,0,1,17,q1,-1,mcl,14,7,8,4,3,15,UQAM
2025,1,30,0,1,7,q1,8,pcl,17,7,8,4,3,15,UQAM
2025,1,30,0,1,7,q1,8,f,0,7,8,4,3,15,UQAM
2025,1,30,0,1,3,q1,-1,mf,0,7,8,4,3,15,UQAM
2025,1,30,0,1,3,q1,-1,mf,0,7,8,4,3,15,UQAM
2025,1,30,0,0,58,q1,0,sub,0,7,8,4,3,14,UQAM
2025,1,30,0,0,48,q1,-1,cl,5,7,8,4,3,14,UQAM
2025,1,30,0,0,32,q1,8,mpcr,13,7,8,4,3,14,UQAM
2025,1,30,0,0,25,q1,-1,mcl,17,7,8,4,3,14,UQAM
2025,1,30,0,0,16,q1,7,mcl,16,7,8,4,3,14,UQAM
2025,1,30,0,0,5,q1,-1,mcl,5,7,8,4,3,14,UQAM
2025,1,30,0,10,0,q2,0,sub,0,7,8,4,3,14,UQAM
2025,1,30,0,9,41,q2,7,pcl,5,7,8,4,3,14,UQAM
2025,1,30,0,9,23,q2,-1,mf,0,7,8,4,3,14,UQAM
2025,1,30,0,9,23,q2,-1,f,0,7,8,4,3,14,UQAM
2025,1,30,0,9,23,q2,0,sub,0,22,8,4,3,14,UQAM
2025,1,30,0,9,9,q2,8,pt,9,22,8,4,3,14,UQAM
2025,1,30,0,8,52,q2,-1,mct,11,22,8,4,3,14,UQAM
2025,1,30,0,8,38,q2,22,mct,14,22,8,4,3,14,UQAM
2025,1,30,0,8,26,q2,-1,TOp,15,22,8,4,3,14,UQAM
2025,1,30,0,8,13,q2,3,ctp,10,22,8,4,3,14,UQAM
2025,1,30,0,7,56,q2,-1,cl,12,22,8,4,3,14,UQAM
2025,1,30,0,7,39,q2,4,t,14,22,8,4,3,14,UQAM
2025,1,30,0,7,13,q2,-1,mct,3,22,8,4,3,14,UQAM
2025,1,30,0,6,58,q2,14,mpr,14,22,8,4,3,14,UQAM
2025,1,30,0,6,50,q2,-1,t,17,22,8,4,3,14,UQAM
2025,1,30,0,6,24,q2,14,TOp,8,22,8,4,3,14,UQAM
2025,1,30,0,6,15,q2,-1,mclp,14,22,8,4,3,14,UQAM
2025,1,30,0,6,14,q2,-1,cls,14,22,8,4,3,14,UQAM
2025,1,30,0,5,50,q2,22,mcl,5,22,8,4,3,14,UQAM
2025,1,30,0,5,32,q2,-1,mcpt,10,22,8,4,3,14,UQAM
2025,1,30,0,5,22,q2,4,mct,16,22,8,4,3,14,UQAM
2025,1,30,0,5,9,q2,-1,mcl,11,22,8,4,3,14,UQAM
2025,1,30,0,4,59,q2,0,sub,0,22,8,4,23,15,UQAM
2025,1,30,0,4,43,q2,15,mcpl,3,22,8,4,23,15,UQAM
2025,1,30,0,4,43,q2,0,sub,0,22,8,4,23,20,UQAM
2025,1,30,0,4,28,q2,-1,TO,9,22,8,4,23,20,UQAM
2025,1,30,0,4,26,q2,0,sub,0,22,12,4,23,20,UQAM
2025,1,30,0,4,9,q2,4,TO,7,22,12,4,23,20,UQAM
2025,1,30,0,4,7,q2,-1,TO,22,22,12,4,23,20,UQAM
2025,1,30,0,4,4,q2,4,cl,22,22,12,4,23,20,UQAM
2025,1,30,0,4,4,q2,4,f,0,22,12,4,23,20,UQAM
2025,1,30,0,3,54,q2,-1,TO,14,22,12,4,23,20,UQAM
