year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2024,11,23,0,10,0,q1,0,sub,0,4,13,22,21,15,Laval
2024,11,23,0,9,47,q1,15,mcpl,11,4,13,22,21,15,Laval
2024,11,23,0,9,38,q1,-1,mcl,20,4,13,22,21,15,Laval
2024,11,23,0,9,23,q1,4,mr,13,4,13,22,21,15,Laval
2024,11,23,0,9,8,q1,-1,r,13,4,13,22,21,15,Laval
2024,11,23,0,8,44,q1,22,r,7,4,13,22,21,15,Laval
2024,11,23,0,8,27,q1,-1,mr,10,4,13,22,21,15,Laval
2024,11,23,0,8,20,q1,4,mcl,19,4,13,22,21,15,Laval
2024,11,23,0,8,16,q1,4,crs,17,4,13,22,21,15,Laval
2024,11,23,0,7,54,q1,-1,mcr,9,4,13,22,21,15,Laval
2024,11,23,0,7,45,q1,-1,mcts,12,4,13,22,21,15,Laval
2024,11,23,0,7,34,q1,13,mcr,17,4,13,22,21,15,Laval
2024,11,23,0,7,20,q1,-1,mcpl,14,4,13,22,21,15,Laval
2024,11,23,0,7,3,q1,4,mt,10,4,13,22,21,15,Laval
2024,11,23,0,6,54,q1,-1,mf,0,4,13,22,21,15,Laval
2024,11,23,0,6,54,q1,-1,f,0,4,13,22,21,15,Laval
2024,11,23,0,6,54,q1,0,sub,0,4,5,22,21,15,Laval
2024,11,23,0,6,43,q1,22,mf,0,4,5,22,21,15,Laval
2024,11,23,0,6,43,q1,22,f,0,4,5,22,21,15,Laval
2024,11,23,0,6,34,q1,-1,cr,15,4,5,22,21,15,Laval
2024,11,23,0,6,16,q1,21,TO,11,4,5,22,21,15,Laval
2024,11,23,0,6,3,q1,-1,mct,13,4,5,22,21,15,Laval
2024,11,23,0,5,43,q1,22,cr,7,4,5,22,21,15,Laval
2024,11,23,0,5,31,q1,-1,mpcl,15,4,5,22,21,15,Laval
2024,11,23,0,5,22,q1,22,mct,19,4,5,22,21,15,Laval
2024,11,23,0,5,16,q1,15,cpl,12,4,5,22,21,15,Laval
2024,11,23,0,4,56,q1,0,sub,0,4,5,22,21,24.1,Laval
2024,11,23,0,4,54,q1,-1,cr,12,4,5,22,21,24.1,Laval
2024,11,23,0,4,39,q1,4,mt,14,4,5,22,21,24.1,Laval
2024,11,23,0,4,29,q1,-1,mcl,18,4,5,22,21,24.1,Laval
2024,11,23,0,4,21,q1,24.1,cl,18,4,5,22,21,24.1,Laval
2024,11,23,0,4,4,q1,-1,mct,10,4,5,22,21,24.1,Laval
2024,11,23,0,3,59,q1,-1,rs,10,4,5,22,21,24.1,Laval
2024,11,23,0,3,28,q1,4,TO,1,4,5,22,21,24.1,Laval
2024,11,23,0,3,28,q1,0,sub,0,7,5,22,3,24.1,Laval
2024,11,23,0,3,13,q1,-1,mcr,10,7,5,22,3,24.1,Laval
2024,11,23,0,3,10,q1,-1,ls,10,7,5,22,3,24.1,Laval
2024,11,23,0,3,1,q1,22,ct,17,7,5,22,3,24.1,Laval
2024,11,23,0,2,41,q1,-1,mcl,10,7,5,22,3,24.1,Laval
2024,11,23,0,2,35,q1,7,cl,20,7,5,22,3,24.1,Laval
2024,11,23,0,2,35,q1,7,f,0,7,5,22,3,24.1,Laval
2024,11,23,0,2,13,q1,-1,mpcl,6,7,5,22,3,24.1,Laval
2024,11,23,0,2,9,q1,3,TO,22,7,5,22,3,24.1,Laval
2024,11,23,0,1,48,q1,-1,TO,8,7,5,22,3,24.1,Laval
2024,11,23,0,1,41,q1,3,mt,17,7,5,22,3,24.1,Laval
2024,11,23,0,1,31,q1,-1,t,19,7,5,22,3,24.1,Laval
2024,11,23,0,1,9,q1,22,mct,8,7,5,22,3,24.1,Laval
2024,11,23,0,0,53,q1,-1,mt,11,7,5,22,3,24.1,Laval
2024,11,23,0,0,43,q1,22,mct,18,7,5,22,3,24.1,Laval
2024,11,23,0,0,31,q1,0,sub,0,7,5,8,3,24.1,Laval
2024,11,23,0,0,18,q1,-1,mct,3,7,5,8,3,24.1,Laval
2024,11,23,0,0,5,q1,-1,mcrs,4,7,5,8,3,24.1,Laval
2024,11,23,0,10,0,q2,0,sub,0,7,5,8,3,24.1,Laval
2024,11,23,0,9,50,q2,-1,cl,14,7,5,8,3,24.1,Laval
2024,11,23,0,9,30,q2,3,ct,9,7,5,8,3,24.1,Laval
2024,11,23,0,9,13,q2,0,sub,0,7,13,8,12,24.1,Laval
2024,11,23,0,9,5,q2,-1,mcr,7,7,13,8,12,24.1,Laval
2024,11,23,0,9,3,q2,-1,cls,13,7,13,8,12,24.1,Laval
2024,11,23,0,8,49,q2,7,mct,15,7,13,8,12,24.1,Laval
2024,11,23,0,8,35,q2,-1,mcr,14,7,13,8,12,24.1,Laval
2024,11,23,0,8,26,q2,0,sub,0,4,13,8,12,15,Laval
2024,11,23,0,8,22,q2,15,pcl,13,4,13,8,12,15,Laval
2024,11,23,0,8,6,q2,-1,TO,14,4,13,8,12,15,Laval
2024,11,23,0,7,50,q2,15,TO,8,4,13,8,12,15,Laval
2024,11,23,0,7,45,q2,-1,TO,20,4,13,8,12,15,Laval
2024,11,23,0,7,31,q2,4,mct,10,4,13,8,12,15,Laval
2024,11,23,0,7,19,q2,-1,mcr,17,4,13,8,12,15,Laval
2024,11,23,0,7,7,q2,4,ct,17,4,13,8,12,15,Laval
2024,11,23,0,6,54,q2,-1,TO,14,4,13,8,12,15,Laval
2024,11,23,0,6,33,q2,4,mcl,13,4,13,8,12,15,Laval
2024,11,23,0,6,15,q2,-1,mf,0,4,13,8,12,15,Laval
2024,11,23,0,6,15,q2,-1,f,0,4,13,8,12,15,Laval
2024,11,23,0,6,6,q2,4,mct,16,4,13,8,12,15,Laval
2024,11,23,0,5,49,q2,-1,TO,12,4,13,8,12,15,Laval
2024,11,23,0,5,42,q2,8,t,17,4,13,8,12,15,Laval
2024,11,23,0,5,18,q2,-1,f,0,4,13,8,12,15,Laval
2024,11,23,0,5,18,q2,-1,f,0,4,13,8,12,15,Laval
2024,11,23,0,4,59,q2,0,sub,0,4,13,22,12,15,Laval
2024,11,23,0,4,58,q2,13,mt,13,4,13,22,12,15,Laval
2024,11,23,0,4,41,q2,-1,mf,0,4,13,22,12,15,Laval
2024,11,23,0,4,41,q2,-1,mf,0,4,13,22,12,15,Laval
2024,11,23,0,4,39,q2,-1,mcls,13,4,13,22,12,15,Laval
2024,11,23,0,4,26,q2,-1,mct,1,4,13,22,12,15,Laval
2024,11,23,0,4,16,q2,4,r,18,4,13,22,12,15,Laval
2024,11,23,0,3,51,q2,-1,cr,4,4,13,22,12,15,Laval
2024,11,23,0,3,40,q2,13,mct,16,4,13,22,12,15,Laval
2024,11,23,0,3,29,q2,-1,cl,17,4,13,22,12,15,Laval
2024,11,23,0,3,12,q2,22,mf,0,4,13,22,12,15,Laval
2024,11,23,0,3,12,q2,22,f,0,4,13,22,12,15,Laval
2024,11,23,0,3,12,q2,0,sub,0,4,13,22,7,15,Laval
2024,11,23,0,3,3,q2,-1,TO,16,4,13,22,7,15,Laval
2024,11,23,0,2,52,q2,4,cr,13,4,13,22,7,15,Laval
2024,11,23,0,2,41,q2,-1,mt,18,4,13,22,7,15,Laval
2024,11,23,0,2,33,q2,-1,cls,10,4,13,22,7,15,Laval
2024,11,23,0,2,15,q2,15,TO,10,4,13,22,7,15,Laval
2024,11,23,0,2,15,q2,0,sub,0,4,13,22,7,24.1,Laval
2024,11,23,0,1,56,q2,-1,TO,5,4,13,22,7,24.1,Laval
2024,11,23,0,1,48,q2,22,mct,18,4,13,22,7,24.1,Laval
2024,11,23,0,1,41,q2,7,ts,9,4,13,22,7,24.1,Laval
2024,11,23,0,1,24,q2,-1,r,10,4,13,22,7,24.1,Laval
2024,11,23,0,1,3,q2,4,cl,8,4,13,22,7,24.1,Laval
2024,11,23,0,0,49,q2,-1,mct,14,4,13,22,7,24.1,Laval
2024,11,23,0,0,39,q2,22,mcl,18,4,13,22,7,24.1,Laval
2024,11,23,0,0,31,q2,-1,l,19,4,13,22,7,24.1,Laval
2024,11,23,0,0,30,q2,0,sub,0,4,5,22,7,24.1,Laval
2024,11,23,0,0,11,q2,4,f,0,4,5,22,7,24.1,Laval
2024,11,23,0,0,11,q2,4,f,0,4,5,22,7,24.1,Laval
2024,11,23,0,0,2,q2,-1,mcr,2,4,5,22,7,24.1,Laval
2024,11,23,0,0,1,q2,-1,cls,1,4,5,22,7,24.1,Laval
2024,11,23,0,10,0,q3,0,sub,0,4,13,22,21,15,Laval
2024,11,23,0,9,47,q3,15,TO,11,4,13,22,21,15,Laval
2024,11,23,0,9,29,q3,-1,cr,6,4,13,22,21,15,Laval
2024,11,23,0,9,15,q3,22,cr,14,4,13,22,21,15,Laval
2024,11,23,0,9,3,q3,-1,mcl,17,4,13,22,21,15,Laval
2024,11,23,0,8,44,q3,22,mcr,9,4,13,22,21,15,Laval
2024,11,23,0,8,26,q3,-1,mcr,10,4,13,22,21,15,Laval
2024,11,23,0,8,16,q3,13,TO,18,4,13,22,21,15,Laval
2024,11,23,0,8,16,q3,0,sub,0,4,5,22,21,15,Laval
2024,11,23,0,7,53,q3,-1,cr,10,4,5,22,21,15,Laval
2024,11,23,0,7,35,q3,22,TO,14,4,5,22,21,15,Laval
2024,11,23,0,7,19,q3,-1,mct,8,4,5,22,21,15,Laval
2024,11,23,0,7,11,q3,-1,TO,9,4,5,22,21,15,Laval
2024,11,23,0,7,11,q3,0,sub,0,4,5,22,21,24.1,Laval
2024,11,23,0,6,57,q3,4,mr,11,4,5,22,21,24.1,Laval
2024,11,23,0,6,37,q3,-1,TO,11,4,5,22,21,24.1,Laval
2024,11,23,0,6,35,q3,4,mcl,22,4,5,22,21,24.1,Laval
2024,11,23,0,6,34,q3,24.1,cls,21,4,5,22,21,24.1,Laval
2024,11,23,0,6,24,q3,-1,mr,17,4,5,22,21,24.1,Laval
2024,11,23,0,6,16,q3,22,cl,19,4,5,22,21,24.1,Laval
2024,11,23,0,5,56,q3,-1,mcr,9,4,5,22,21,24.1,Laval
2024,11,23,0,5,52,q3,-1,crs,11,4,5,22,21,24.1,Laval
2024,11,23,0,5,31,q3,22,mt,9,4,5,22,21,24.1,Laval
2024,11,23,0,5,24,q3,0,sub,0,4,5,22,3,24.1,Laval
2024,11,23,0,5,18,q3,-1,f,0,4,5,22,3,24.1,Laval
2024,11,23,0,5,18,q3,-1,mf,0,4,5,22,3,24.1,Laval
2024,11,23,0,5,18,q3,-1,f,0,4,5,22,3,24.1,Laval
2024,11,23,0,5,6,q3,24.1,cl,12,4,5,22,3,24.1,Laval
2024,11,23,0,4,48,q3,-1,t,10,4,5,22,3,24.1,Laval
2024,11,23,0,4,30,q3,22,TO,10,4,5,22,3,24.1,Laval
2024,11,23,0,4,19,q3,-1,mr,13,4,5,22,3,24.1,Laval
2024,11,23,0,4,15,q3,-1,cls,13,4,5,22,3,24.1,Laval
2024,11,23,0,3,57,q3,5,cpt,10,4,5,22,3,24.1,Laval
2024,11,23,0,3,37,q3,-1,cl,8,4,5,22,3,24.1,Laval
2024,11,23,0,3,25,q3,22,mcl,17,4,5,22,3,24.1,Laval
2024,11,23,0,3,10,q3,22,ct,5,4,5,22,3,24.1,Laval
2024,11,23,0,2,53,q3,-1,ct,8,4,5,22,3,24.1,Laval
2024,11,23,0,2,24,q3,24.1,mpcr,4,4,5,22,3,24.1,Laval
2024,11,23,0,2,21,q3,3,f,0,4,5,22,3,24.1,Laval
2024,11,23,0,2,21,q3,3,mf,0,4,5,22,3,24.1,Laval
2024,11,23,0,2,21,q3,0,sub,0,7,5,22,3,24.1,Laval
2024,11,23,0,2,19,q3,5,mcts,13,7,5,22,3,24.1,Laval
2024,11,23,0,2,16,q3,-1,f,0,7,5,22,3,24.1,Laval
2024,11,23,0,2,16,q3,-1,f,0,7,5,22,3,24.1,Laval
2024,11,23,0,2,2,q3,7,mt,11,7,5,22,3,24.1,Laval
2024,11,23,0,1,51,q3,22,t,6,7,5,22,3,24.1,Laval
2024,11,23,0,1,31,q3,-1,mcl,9,7,5,22,3,24.1,Laval
2024,11,23,0,1,29,q3,-1,ls,7,7,5,22,3,24.1,Laval
2024,11,23,0,1,17,q3,22,t,17,7,5,22,3,24.1,Laval
2024,11,23,0,1,4,q3,-1,TO,18,7,5,22,3,24.1,Laval
2024,11,23,0,0,59,q3,22,ct,21,7,5,22,3,24.1,Laval
2024,11,23,0,0,48,q3,-1,mf,0,7,5,22,3,24.1,Laval
2024,11,23,0,0,48,q3,-1,mf,0,7,5,22,3,24.1,Laval
2024,11,23,0,0,48,q3,0,sub,0,7,8,22,3,24.1,Laval
2024,11,23,0,0,30,q3,7,f,0,7,8,22,3,24.1,Laval
2024,11,23,0,0,30,q3,7,f,0,7,8,22,3,24.1,Laval
2024,11,23,0,0,24,q3,-1,TO,19,7,8,22,3,24.1,Laval
2024,11,23,0,0,24,q3,0,sub,0,7,8,22,3,4,Laval
2024,11,23,0,0,7,q3,7,ct,7,7,8,22,3,4,Laval
2024,11,23,0,10,0,q4,0,sub,0,7,8,22,3,24.1,Laval
2024,11,23,0,9,41,q4,7,mct,6,7,8,22,3,24.1,Laval
2024,11,23,0,9,34,q4,24.1,mcprs,11,7,8,22,3,24.1,Laval
2024,11,23,0,9,16,q4,-1,cr,9,7,8,22,3,24.1,Laval
2024,11,23,0,9,1,q4,22,mct,13,7,8,22,3,24.1,Laval
2024,11,23,0,8,45,q4,-1,mcr,14,7,8,22,3,24.1,Laval
2024,11,23,0,8,37,q4,8,mct,18,7,8,22,3,24.1,Laval
2024,11,23,0,8,22,q4,22,cr,2,7,8,22,3,24.1,Laval
2024,11,23,0,8,5,q4,-1,mct,12,7,8,22,3,24.1,Laval
2024,11,23,0,7,45,q4,-1,mcls,10,7,8,22,3,24.1,Laval
2024,11,23,0,7,38,q4,7,cl,20,7,8,22,3,24.1,Laval
2024,11,23,0,7,26,q4,-1,TO,16,7,8,22,3,24.1,Laval
2024,11,23,0,7,26,q4,0,sub,0,7,4,22,3,24.1,Laval
2024,11,23,0,7,12,q4,7,mct,11,7,4,22,3,24.1,Laval
2024,11,23,0,7,2,q4,-1,TO,18,7,4,22,3,24.1,Laval
2024,11,23,0,6,52,q4,22,f,0,7,4,22,3,24.1,Laval
2024,11,23,0,6,52,q4,22,f,0,7,4,22,3,24.1,Laval
2024,11,23,0,6,40,q4,-1,f,0,7,4,22,3,24.1,Laval
2024,11,23,0,6,40,q4,-1,f,0,7,4,22,3,24.1,Laval
2024,11,23,0,6,20,q4,4,mcr,4,7,4,22,3,24.1,Laval
2024,11,23,0,6,3,q4,-1,cl,9,7,4,22,3,24.1,Laval
2024,11,23,0,5,51,q4,7,TO,19,7,4,22,3,24.1,Laval
2024,11,23,0,5,42,q4,-1,TO,15,7,4,22,3,24.1,Laval
