year,month,day,hour,minute,second,period,player,event,time on shotclock,player1,player2,player3,player4,player5,opponent
2025,3,1,0,10,0,q1,0,sub,0,4,22,21,3,15,Bishops
2025,3,1,0,9,42,q1,21,TO,6,4,22,21,3,15,Bishops
2025,3,1,0,9,32,q1,-1,mcl,15,4,22,21,3,15,Bishops
2025,3,1,0,9,22,q1,21,mpt,17,4,22,21,3,15,Bishops
2025,3,1,0,8,59,q1,-1,TO,6,4,22,21,3,15,Bishops
2025,3,1,0,8,39,q1,3,mcl,5,4,22,21,3,15,Bishops
2025,3,1,0,8,36,q1,4,mcrs,2,4,22,21,3,15,Bishops
2025,3,1,0,8,30,q1,-1,TO,21,4,22,21,3,15,Bishops
2025,3,1,0,8,13,q1,4,mcr,8,4,22,21,3,15,Bishops
2025,3,1,0,7,51,q1,-1,cpt,6,4,22,21,3,15,Bishops
2025,3,1,0,7,34,q1,22,cr,15,4,22,21,3,15,Bishops
2025,3,1,0,7,18,q1,-1,mct,13,4,22,21,3,15,Bishops
2025,3,1,0,7,9,q1,22,mcr,18,4,22,21,3,15,Bishops
2025,3,1,0,6,52,q1,-1,mt,10,4,22,21,3,15,Bishops
2025,3,1,0,6,45,q1,-1,TOs,11,4,22,21,3,15,Bishops
2025,3,1,0,6,30,q1,21,cpl,10,4,22,21,3,15,Bishops
2025,3,1,0,6,19,q1,-1,TO,17,4,22,21,3,15,Bishops
2025,3,1,0,6,14,q1,3,l,20,4,22,21,3,15,Bishops
2025,3,1,0,6,2,q1,-1,TOp,16,4,22,21,3,15,Bishops
2025,3,1,0,5,57,q1,3,f,0,4,22,21,3,15,Bishops
2025,3,1,0,5,57,q1,3,f,0,4,22,21,3,15,Bishops
2025,3,1,0,5,57,q1,0,sub,0,4,22,21,3,20,Bishops
2025,3,1,0,5,45,q1,-1,mpcr,12,4,22,21,3,20,Bishops
2025,3,1,0,5,26,q1,4,mpcl,7,4,22,21,3,20,Bishops
2025,3,1,0,5,15,q1,-1,ct,17,4,22,21,3,20,Bishops
2025,3,1,0,4,47,q1,22,mcr,1,4,22,21,3,20,Bishops
2025,3,1,0,4,29,q1,-1,mpcl,9,4,22,21,3,20,Bishops
2025,3,1,0,4,17,q1,21,mcl,16,4,22,21,3,20,Bishops
2025,3,1,0,4,12,q1,0,sub,0,7,22,21,8,20,Bishops
2025,3,1,0,4,0,q1,-1,mpct,13,7,22,21,8,20,Bishops
2025,3,1,0,4,0,q1,-1,mpct,13,7,22,21,8,20,Bishops
2025,3,1,0,3,50,q1,20,f,0,7,22,21,8,20,Bishops
2025,3,1,0,3,50,q1,20,mf,0,7,22,21,8,20,Bishops
2025,3,1,0,3,30,q1,0,sub,0,7,22,23,8,15,Bishops
2025,3,1,0,3,24,q1,-1,mct,9,7,22,23,8,15,Bishops
2025,3,1,0,3,9,q1,22,mr,13,7,22,23,8,15,Bishops
2025,3,1,0,2,53,q1,-1,mct,12,7,22,23,8,15,Bishops
2025,3,1,0,2,33,q1,7,TO,9,7,22,23,8,15,Bishops
2025,3,1,0,2,18,q1,-1,TO,9,7,22,23,8,15,Bishops
2025,3,1,0,1,58,q1,7,mcpr,6,7,22,23,8,15,Bishops
2025,3,1,0,1,39,q1,-1,mpt,8,7,22,23,8,15,Bishops
2025,3,1,0,1,36,q1,0,sub,0,7,4,23,8,15,Bishops
2025,3,1,0,1,35,q1,-1,t,14,7,4,23,8,15,Bishops
2025,3,1,0,1,13,q1,15,mt,7,7,4,23,8,15,Bishops
2025,3,1,0,1,10,q1,0,sub,0,7,4,21,8,15,Bishops
2025,3,1,0,0,52,q1,-1,mpct,7,7,4,21,8,15,Bishops
2025,3,1,0,0,44,q1,15,TOp,20,7,4,21,8,15,Bishops
2025,3,1,0,0,37,q1,-1,t,18,7,4,21,8,15,Bishops
2025,3,1,0,0,11,q1,4,mct,4,7,4,21,8,15,Bishops
2025,3,1,0,0,1,q1,-1,f,0,7,4,21,8,15,Bishops
2025,3,1,0,0,1,q1,-1,mf,0,7,4,21,8,15,Bishops
2025,3,1,0,10,0,q2,0,sub,0,7,4,21,3,15,Bishops
2025,3,1,0,9,48,q2,-1,mpcr,13,7,4,21,3,15,Bishops
2025,3,1,0,9,37,q2,21,mt,16,7,4,21,3,15,Bishops
2025,3,1,0,9,25,q2,4,mcrs,8,7,4,21,3,15,Bishops
2025,3,1,0,9,22,q2,7,f,0,7,4,21,3,15,Bishops
2025,3,1,0,9,22,q2,7,mf,0,7,4,21,3,15,Bishops
2025,3,1,0,9,22,q2,7,f,0,7,4,21,3,15,Bishops
2025,3,1,0,9,3,q2,-1,mcpt,5,7,4,21,3,15,Bishops
2025,3,1,0,8,41,q2,15,mcpl,5,7,4,21,3,15,Bishops
2025,3,1,0,8,33,q2,-1,TO,18,7,4,21,3,15,Bishops
2025,3,1,0,8,33,q2,0,sub,0,7,4,12,3,15,Bishops
2025,3,1,0,8,11,q2,3,pct,2,7,4,12,3,15,Bishops
2025,3,1,0,7,59,q2,-1,mcl,18,7,4,12,3,15,Bishops
2025,3,1,0,7,40,q2,7,TO,8,7,4,12,3,15,Bishops
2025,3,1,0,7,40,q2,0,sub,0,22,4,12,3,20,Bishops
2025,3,1,0,7,30,q2,-1,cl,14,22,4,12,3,20,Bishops
2025,3,1,0,7,30,q2,-1,f,0,22,4,12,3,20,Bishops
2025,3,1,0,7,20,q2,3,pt,15,22,4,12,3,20,Bishops
2025,3,1,0,7,6,q2,-1,mct,13,22,4,12,3,20,Bishops
2025,3,1,0,6,56,q2,3,pl,17,22,4,12,3,20,Bishops
2025,3,1,0,6,37,q2,-1,mf,0,22,4,12,3,20,Bishops
2025,3,1,0,6,37,q2,-1,mf,0,22,4,12,3,20,Bishops
2025,3,1,0,6,37,q2,0,sub,0,8,4,12,3,20,Bishops
2025,3,1,0,6,31,q2,-1,mpcts,10,8,4,12,3,20,Bishops
2025,3,1,0,6,13,q2,20,TO,10,8,4,12,3,20,Bishops
2025,3,1,0,5,58,q2,-1,pcr,10,8,4,12,3,20,Bishops
2025,3,1,0,5,33,q2,4,f,0,8,4,12,3,20,Bishops
2025,3,1,0,5,33,q2,4,mf,0,8,4,12,3,20,Bishops
2025,3,1,0,5,21,q2,-1,TO,12,8,4,12,3,20,Bishops
2025,3,1,0,5,21,q2,0,sub,0,8,4,7,3,20,Bishops
2025,3,1,0,5,10,q2,7,mcr,14,8,4,7,3,20,Bishops
2025,3,1,0,5,0,q2,-1,f,0,8,4,7,3,20,Bishops
2025,3,1,0,5,0,q2,-1,mf,0,8,4,7,3,20,Bishops
2025,3,1,0,4,58,q2,-1,mf,0,8,4,7,3,20,Bishops
2025,3,1,0,4,58,q2,-1,f,0,8,4,7,3,20,Bishops
2025,3,1,0,4,58,q2,0,sub,0,12,4,7,3,20,Bishops
2025,3,1,0,4,33,q2,12,TO,1,12,4,7,3,20,Bishops
2025,3,1,0,4,33,q2,0,sub,0,12,4,7,3,15,Bishops
2025,3,1,0,4,17,q2,-1,cl,8,12,4,7,3,15,Bishops
2025,3,1,0,3,59,q2,15,pcl,11,12,4,7,3,15,Bishops
2025,3,1,0,3,40,q2,-1,mct,10,12,4,7,3,15,Bishops
